PubID,PubIDCorrection,PMID,PubYr,NumPts,NumIsolates,Title,Authors,RxStatus,
PM1585652,,1585652,,,1,Isolation and characterization of a highly divergent HIV-2[GH-2]: generation of an infectious molecu,"Kawamura,M., Katahira,J., Fukasawa,M., Sakuragi,J.",,
PM15857994,,15857994,2005,21,42,"Biologic and genetic characterization of a panel of 60 human immunodeficiency virus type 1 isolates,","Brown,B.K., Darden,J.M., Tovanabutra,S., Oblander,",Naive,
PM15858036,,15858036,,,150,Characterization of human immunodeficiency virus type 1 (HIV-1) envelope variation and neutralizing ,"Frost,S.D., Liu,Y., Pond,S.L., Chappey,C., Wrin,T.",Naive,
PM15867093,,15867093,,,1,Antigenic conservation and immunogenicity of the HIV coreceptor binding site,"Decker,J.M., Bibollet-Ruche,F., Wei,X., Wang,S., L",,
PM15914218,,15914218,,,2,Infection of human and non-human cells by a highly fusogenic primary CD4-independent HIV-1 isolate w,"Saha,K., Yan,H., Nelson,J.A. and Zerhouni-Layachi,",,
PM15914227,,15914227,,,1,Neutralization sensitivity of HIV-1 Env-pseudotyped virus clones is determined by co-operativity bet,"Beddows,S., Zheng,N.N., Herrera,C., Michael,E., Ba",,
PM15929704,,15929704,,,4,"Sequence Analysis of Near Full-Length HIV Type 1 Subtype D Primary Strains Isolated in Cape Town, So","Loxton,A.G., Treurnicht,F., Laten,A., Rensburg,E.J",,
PM15929705,,15929705,,,1,Near-full-length genomic sequence of a human immunodeficiency type 1 subtype g strain from cameroon,"Holzmayer,V., Zekeng,L., Kaptue,L., Gurtler,L., De",,
PM15929707,,15929707,,,13,Characterization of Complete HIV Type 1 Genomes from Non-B Subtype Infections in U.S. Military Perso,"Tovanabutra,S., Brodine,S.K., Mascola,J.R., Sankal",Naive,
PM15929708,,15929708,,,91,"Enfuvirtide Binding Domain Is Highly Conserved in Non-B HIV Type 1 Strains from Cameroon, West Centr","Aghokeng,A.F., Ewane,L., Awazi,B., Nanfack,A., Del",,
PM15935415,,15935415,,,3,Generation and properties of a human immunodeficiency virus type 1 isolate resistant to the small mo,"Marozsan,A.J., Kuhmann,S.E., Morgan,T., Herrera,C.",,
PM15942894,,15942894,,,4,Identification of attenuated variants of HIV-1 circulating recombinant form 01_AE that are associate,"Kondo,M., Shima,T., Nishizawa,M., Sudo,K., Iwamuro",,
PM15956571,,15956571,,,96,"In-depth, longitudinal analysis of viral quasispecies from an individual triply infected with late-s","Gerhardt,M., Mloka,D., Tovanabutra,S., Sanders-Bue",,
PM15956597,,15956597,,,1,Characterization of a novel vpu-harboring simian immunodeficiency virus from a Dents Mona monkey (Ce,"Dazza,M.C., Ekwalanga,M., Nende,M., Shamamba,K.B.,",,
HS-kvIH7_V79vIW5kNhVj9Xw,PM15989463,15989463,,,34,"Full length genome analysis of HIV-1 viral evolution, and date of origin in an American cohort","Mikhail,M., Wang,B., Lemey,P., Lal,R.B., Yang,C., ",Rx,
PM15989465,,15989465,,,5,Enfuvirtide is active against HIV type 1 group O,"Poveda,E., Barreiro,P., Rodes,B. and Soriano,V.",,
PM15994793,,15994793,,,52,Molecular epidemiology of simian immunodeficiency virus SIVsm in U.S. primate centers unravels the o,"Apetrei,C., Kaur,A., Lerche,N.W., Metzger,M., Pand",,
PM16005679,,16005679,,,4,Defective rev response element (RRE) and rev gene in HAART treated AIDS patients with discordance be,"Saurya,S., Lichtenstein,Z. and Karpas,A.",,
PM16032733,,16032733,,,3,"Genetic analysis of human immunodeficiency virus type 1 nef in Portugal: subtyping, identification o","Parreira,R., Padua,E., Piedade,J., Venenno,T., Pai",,
PM16044009,,16044009,,,11,"Outbreak of a West African recombinant of HIV-1 in Tashkent, Uzbekistan","Carr,J.K., Nadai,Y., Eyzaguirre,L., Saad,M.D., Kha",Naive,
PM16044014,,16044014,,,144,Predominance of a rare type of HIV-1 in Estonia,"Adojaan,M., Kivisild,T., Mannik,A., Krispin,T., Us",,
PM16051804,,16051804,,,19,Human immunodeficiency virus type 1 env clones from acute and early subtype B infections for standar,"Li,M., Gao,F., Mascola,J.R., Stamatatos,L., Poloni",Naive,
PM16060835,,16060835,,,6,"HIV Type 1 Strains Common in Europe, Africa, and Asia Cocirculate in Yemen","Saad,M.D., Al-Jaufy,A., Grahan,R.R., Nadai,Y., Ear",,
PM16060837,,16060837,,,1,Genomic Characterization of a Novel HIV Type 1 B/G Intersubtype Recombinant Strain from an Injecting,"Harris,B., Truchsess,I.V., Schatzl,H.M., Devare,S.",,
PM16060838,,16060838,,,80,"Genetic Diversification and Recombination of HIV Type 1 Group M in Kinshasa, Democratic Republic of ","Yang,C., Li,M., Mokili,J.L.K., Winter,J., Lubaki,N",,
PM16060839,,16060839,,,6,"Presence of CRF09_cpx and complex CRF02_AG/CRF09_cpx recombinant HIV type 1 strains in Cote dIvoire,","Toni,T., Adje-Toure,C., Vidal,N., Minga,A., Huet,C",,
PM16103205,,16103205,,,18,Human immunodeficiency virus mutations during the first month of infection are preferentially found ,"Bernardin,F., Kong,D., Peddada,L., Baxter-Lowe,L.A",Naive,
PM16131313,,16131313,,,15,Evidence for host-driven selection of the HIV type 1 vpr gene in vivo during HIV disease progression,"Cali,L., Wang,B., Mikhail,M., Gill,M.J., Beckthold",,
PM16131314,,16131314,,,4,Heterosexual transmission of novel CRF01_AE and subtype B recombinant forms of HIV type 1 in norther,"Wichukchinda,N., Shiino,T., Srisawat,J., Rojanawiw",,
PM16135906,,16135906,,,14,HIV-1 diversity and prevalence differ between urban and rural areas in the Mbeya region of Tanzania,"Arroyo,M.A., Hoelscher,M., Sateren,W., Samky,E., M",Naive,
PM16140747,,16140747,,,250,In-depth analysis of a heterosexually acquired human immunodeficiency virus type 1 superinfection: e,"McCutchan,F.E., Hoelscher,M., Tovanabutra,S., Piya",,
PM16140761,,16140761,,,10,Human immunodeficiency virus type 1 variants isolated from single plasma samples display a wide spec,"Skrabal,K., Saragosti,S., Labernardiere,J.L., Bari",,
PM16140774,,16140774,,,12,Molecular footprint of drug-selective pressure in a human immunodeficiency virus transmission chain,"Lemey,P., Derdelinckx,I., Rambaut,A., Van Laethem,",,
PM16186242,,16186242,,,10,Selection of human immunodeficiency virus type 1 R5 variants with augmented replicative capacity and,"Repits,J., Oberg,M., Esbjornsson,J., Medstrand,P.,",,
PM16218806,,16218806,,,69,HIV type 1 subtypes in circulation in northern Kenya,"Khamadi,S.A., Ochieng,W., Lihana,R.W., Kinyua,J., ",,
PM16225418,,16225418,,,1,Sequence analysis of a South American HIV type 1 BC recombinant,"Aulicino,P.C., Kopka,J., Rocco,C., Mangano,A. and ",,
PM16227247,,16227247,,,14,Selective escape from CD8+ T-cell responses represents a major driving force of human immunodeficien,"Allen,T.M., Altfeld,M., Geer,S.C., Kalife,E.T., Mo",,
PM16280709,,16280709,,,3,Genetic characterization of full-length HIV type 1 genomes from 3 infected paid blood donors in Hena,"Liu,L., Su,B., Zhuang,K., Tien,P., Chen,Z. and Zha",,
PM16284528,,16284528,,,2,Identification of a novel HIV-1 circulating ADG intersubtype recombinant form (CRF19_cpx) in Cuba,"Casado,G., Thomson,M.M., Sierra,M. and Najera,R.",,
PM16286053,,16286053,,,13,Dynamics of enfuvirtide resistance in HIV-infected patients during and after long-term enfuvirtide s,"Poveda,E., Rodes,B., Lebel-Binay,S., Faudon,J.L., ",,
PM16289184,,16289184,,,1,Construction and characterization of an infectious molecular clone of HIV-1 subtype A of Indian orig,"Rodriguez,M.A., Chen,Y., Craigo,J.K., Chatterjee,R",,
PM16309726,,16309726,,,11,HIV-1 tropism for the central nervous system: Brain-derived envelope glycoproteins with lower CD4 de,"Martin-Garcia,J., Cao,W., Varela-Rohena,A., Plassm",,
PM16339909,,16339909,,,332,Neutralizing antibody responses drive the evolution of human immunodeficiency virus type 1 envelope ,"Frost,S.D., Wrin,T., Smith,D.M., Kosakovsky Pond,S",,
PM16378633,,16378633,,,16,Neutralization and infectivity characteristics of envelope glycoproteins from human immunodeficiency,"Cham,F., Zhang,P.F., Heyndrickx,L., Bouma,P., Zhon",,
PM16378985,,16378985,2006,,79,Neutralization escape variants of human immunodeficiency virus type 1 are transmitted from mother to,"Wu,X., Parast,A.B., Richardson,B.A., Nduati,R., Jo",Rx,
PM16379607,,16379607,,,135,Evaluations of HIV Type 1 rev Gene Diversity and Functional Domains Following Perinatal Transmission,"Ramakrishnan,R., Hussain,M., Holzer,A., Mehta,R., ",,
PM16379609,,16379609,,,5,Characterization of Five Nearly Full-Length Genomes of Early HIV Type 1 Strains in Ruili City: Impli,"Qiu,Z., Xing,H., Wei,M., Duan,Y., Zhao,Q., Xu,J. a",,
PM16386114,,16386114,,,1,Full sequence of HIV type 1 Korean subtype B in an AIDS case with atypical seroconversion: TAAAA at ,"Cho,Y.K., Sung,H., Bae,I.G., Oh,H.B., Kim,N.J., Wo",,
PM1641038,,1641038,,,58,Human infection by genetically diverse SIVSM-related HIV-2 in west Africa,"Gao,F., Yue,L., White,A.T., Pappas,P.G., Barchue,J",,
PM16415019,,16415019,,,2,Characterization of antibody responses elicited by human immunodeficiency virus type 1 primary isola,"Li,Y., Svehla,K., Mathy,N.L., Voss,G., Mascola,J.R",,
PM16415023,,16415023,,,3,Infectious molecular clones from a simian immunodeficiency virus-infected rapid-progressor (RP) maca,"Kuwata,T., Dehghani,H., Brown,C.R., Plishka,R., Bu",,
PM16419111,,16419111,,,1,The first B/G intersubtype recombinant form of human immunodeficiency virus type 1 (HIV-1) identifie,"von Truchsess,I., Harris,B., Schatzl,H.M. and Hack",,
PM1642547,,1642547,,,1,Genetic characterization of simian immunodeficiency virus isolated from an African mandrill,"Sakai,H., Sakuragi,J., Sakuragi,S., Shibata,R., Ha",,
PM16438639,,16438639,,,10,Identification of two HIV type 1 circulating recombinant forms in Brazil,"De Sa Filho,D.J., Sucupira,M.C., Caseiro,M.M., Sab",Naive,
PM16438650,,16438650,,,5,Identification of HIV type 1 group N infections in a husband and wife in Cameroon: viral genome sequ,"Yamaguchi,J., Coffey,R., Vallari,A., Ngansop,C., M",,
PM16455942,,16455942,,,1,Group o human immunodeficiency virus type 1 infection that escaped detection in two immmunoassays,"Zouhair,S., Roussin-Bretagne,S., Moreau,A., Brunet",,
PM16469345,,16469345,,,2,Molecular characterization of a novel simian immunodeficiency virus lineage (SIVtal) from northern t,"Liegeois,F., Courgnaud,V., Switzer,W.M., Murphy,H.",,
PM16478399,,16478399,,,6,Full-length genome analysis of human immunodeficiency virus type 1 subtype C in Brazil,"Sanabani,S., Neto,W.K., de Sa Filho,D.J., Diaz,R.S",,
PM16478401,,16478401,,,3,Identification and molecular characterization of subsubtype A4 in central Africa,"Vidal,N., Mulanga,C., Bazepeo,S.E., Lepira,F., Del",,
PM16478405,,16478405,,,5,Phylogenetic analysis of Brazilian HIV type 1 subtype D strains: tracing the origin of this subtype ,"Couto-Fernandez,J.C., Eyer-Silva,W.A., Guimaraes,M",,
PM16516519,,16516519,,,27,"Genetic subtypes of human immunodeficiency virus type 1 (HIV-1) in Istanbul, Turkey","Yilmaz,G., Midilli,K., Turkoglu,S., Bayraktaroglu,",,
PM16522378,,16522378,,,14,"Analysis of the near full length genomes of HIV-1 subtypes B, F and BF recombinant from a cohort of ","Sanabani,S., Kleine Neto,W., Kalmar,E.M., Diaz,R.S",Rx-PI,
PM16532211,,16532211,,,51,Determinants of HIV-1 mother-to-child transmission in Southern Brazil,"Martinez,A.M.B., Hora,V.P., Santos,A.L., Mendoza-S",,
PM16540936,,16540936,,,20,Molecular analysis of gp41 sequences of HIV type 1 subtype C from India,"Agnihotri,K.D., Tripathy,S.P., Jere,A.P., Kale,S.M",,
PM16549978,,16549978,,,3,"Molecular analysis of HIV strains from a cluster of worker infections in the adult film industry, Lo","Brooks,J.T., Robbins,K.E., Youngpairoj,A.S., Rotbl",,
PM16571789,,16571789,,,7,Genetic analysis of simian immunodeficiency virus expressed in milk and selectively transmitted thro,"Rychert,J., Lacour,N. and Amedee,A.M.",,
PM1658383,,1658383,,,1,"Host range, replicative, and cytopathic properties of human immunodeficiency virus type 1 are determ","Cheng-Mayer,C., Shioda,T. and Levy,J.A.",,
PM16641269,,16641269,,,610,Neutralizing antibodies do not mediate suppression of human immunodeficiency virus type 1 in elite s,"Bailey,J.R., Lassen,K.G., Yang,H.C., Quinn,T.C., R",Mixed,
PM16699001,,16699001,,,5,Evidence for potent autologous neutralizing antibody titers and compact envelopes in early infection,"Li,B., Decker,J.M., Johnson,R.W., Bibollet-Ruche,F",,
PM16701907,,16701907,2006,244,257,"Large-scale amplification, cloning and sequencing of near full-length HIV-1 subtype C genomes","Rousseau,C.M., Birditt,B.A., McKay,A.R., Stoddard,",Naive,
HSt09bDAp3ZmCdpI3W326gCw,PM16701907,16701907,,,16,"HIV HLA epitope mapping from Durban, South Africa","Birditt,B.A., Rousseau,C.M., Korber,B.T., Goulder,",Naive,
PM16706623,,16706623,,,1,HIV-1 Group N: evidence of ongoing transmission in Cameroon,"Yamaguchi,J., McArthur,C.P., Vallari,A., Coffey,R.",,
PM16706624,,16706624,,,5,Genotypic and phenotypic characterization of viral isolates from HIV-1 subtype C-infected children w,"Choge,I., Cilliers,T., Walker,P., Taylor,N., Phosw",,
PM16706626,,16706626,,,5,HIV-1 genetic diversity and genotypic drug susceptibility in the Republic of Georgia,"Zarandia,M., Tsertsvadze,T., Carr,J.K., Nadai,Y., ",,
PM16728595,,16728595,,,32,Chimpanzee reservoirs of pandemic and nonpandemic HIV-1,"Keele,B.F., Van Heuverswyn,F., Li,Y., Bailes,E., T",,
PM16798669,,16798669,,,119,Simian immunodeficiency virus envelope compartmentalizes in brain regions independent of neuropathol,"Chen,M.F., Westmoreland,S., Ryzhova,E.V., Martin-G",,
PM16817969,,16817969,2006,27,27,The predominance of Human Immunodeficiency Virus type 1 (HIV-1) circulating recombinant form 02 (CRF,"Njai,H.F., Gali,Y., Vanham,G., Clybergh,C., Jennes",Naive,
PM16820061,,16820061,,,157,Characterization of HIV-1 envelope gp41 genetic diversity and functional domains following perinatal,"Ramakrishnan,R., Mehta,R., Sundaravaradan,V., Davi",PI-Naive,
PM16831094,,16831094,,,4,Circulating and unique recombinant forms of HIV type 1 containing subsubtype A2,"Visawapoka,U., Tovanabutra,S., Currier,J.R., Cox,J",,
PM16834457,,16834457,,,7,Insensitivity of paediatric HIV-1 subtype C viruses to broadly neutralising monoclonal antibodies ra,"Gray,E.S., Meyers,T., Gray,G., Montefiori,D.C. and",,
PM1688473,,1688473,,,2,Spectrum of biological properties of human immunodeficiency virus (HIV-1) isolates,"Cloyd,M.W. and Moore,B.E.",,
PM16910825,,16910825,,,12,Molecular Epidemiology of HIV Type 1 in Ukraine: Birthplace of an Epidemic,"Saad,M.D., Shcherbinskaya,A.M., Nadai,Y., Kruglov,",Naive,
PM16910837,,16910837,2006,21,26,Molecular epidemiology of HIV Type 1 in preparation for a Phase III prime-boost vaccine trial in Tha,"Watanaveeradej,V., Benenson,M.W., Souza,M.D., Siri",Naive,
PM16910839,,16910839,,,74,HIV genetic diversity in Cameroon: possible public health importance,"Ndongmo,C.B., Pieniazek,D., Holberg-Petersen,M., H",,
PM16912327,,16912327,,,208,Role of the envelope genetic context in the development of enfuvirtide resistance in human immunodef,"Labrosse,B., Morand-Joubert,L., Goubard,A., Rochas",,
PM16940537,,16940537,,,123,Population level analysis of human immunodeficiency virus type 1 hypermutation and its relationship ,"Pace,C., Keller,J., Nolan,D., James,I., Gaudieri,S",Naive,
PM1695254,,1695254,,,1,Cloning and characterization of human immunodeficiency virus type 1 variants diminished in the abili,"Stevenson,M., Haggerty,S., Lamonica,C., Mann,A.M.,",,
PM16959032,,16959032,,,10,"First report of an HIV-1 triple recombinant of subtypes B, C and F in Buenos Aires, Argentina","Pando,M.A., Eyzaguirre,L.M., Segura,M., Bautista,C",Naive,
PM16971434,,16971434,,,13,Genetic and neutralization properties of subtype C human immunodeficiency virus type 1 molecular env,"Li,M., Salazar-Gonzalez,J.F., Derdeyn,C.A., Morris",Naive,
PM16973556,,16973556,,,176,Selection on the human immunodeficiency virus type 1 proteome following primary infection,"Liu,Y., McNevin,J., Cao,J., Zhao,H., Genowati,I., ",,
PM16987968,,16987968,,,3,Entire genome of a strain of human immunodeficiency virus type 1 with a deletion of nef that was rec,"Calugi,G., Montella,F., Favalli,C. and Benedetto,A",,
PM16997343,,16997343,,,12,"Distinguishing molecular forms of HIV-1 in Asia with a high-throughput, fluorescent genotyping assay","Kijak,G.H., Tovanabutra,S., Sanders-Buell,E., Wata",Unknown,
PM17015824,,17015824,,,58,The HIV Env variant N283 enhances macrophage tropism and is associated with brain infection and deme,"Dunfee,R.L., Thomas,E.R., Gorry,P.R., Wang,J., Tay",,
PM17031320,,17031320,,,8,Identification of a novel circulating recombinant form (CRF33_01B) disseminating widely among variou,"Tee,K.K., Li,X.J., Nohtomi,K., Ng,K.P., Kamarulzam",Naive,
PM17042975,,17042975,,,3,"Genetic characterization of three CRF01_AE full-length HIV type 1 sequences from Fujian Province, Ch","Huang,H.L., Yan,P.P., Zheng,J., Wu,S.L., Cheng,G.,",,
PM17045321,,17045321,,,157,Derivation of primary sequences and secondary structures of rev responsive element from HIV-1 infect,"Ramakrishnan,R. and Ahmad,N.",,
PM17050592,,17050592,,,4,Impact of natural polymorphism within the gp41 cytoplasmic tail of human immunodeficiency virus type,"Lambele,M., Labrosse,B., Roch,E., Moreau,A., Verri",,
PM17053347,,17053347,,,1,Characterization of a new circulating recombinant form comprising HIV-1 subtypes C and B in southern,"Santos,A.F., Sousa,T.M., Soares,E.A., Sanabani,S.,",,
PM17063507,,17063507,,,99,"Serotyping and genotyping of HIV-1 infection in residents of Khayelitsha, Cape Town, South Africa","Jacobs,G.B., de Beer,C., Fincham,J.E., Adams,V., D",,
PM17065207,,17065207,,,18,Rapid reversion of sequence polymorphisms dominates early human immunodeficiency virus type 1 evolut,"Li,B., Gladden,A.D., Altfeld,M., Kaldor,J.M., Coop",,
