PubMedID,PubYear,NumPatients,RxStatus,Title,Subtypes,Authors
15737911,2005,6,RxRTI,"The analysis of near full-length genome sequences of human immunodeficiency virus type 1 BF intersubtype recombinant viruses from Chile, Venezuela and Spain reveals their relationship to diverse lineages of recombinant viruses related to CRF12_BF",44_BF; BF; BF1,"Sierra,M., Thomson,M.M., Rios,M., Casado,G., Castro,R.O., Delgado,E., Echevarria,G., Munoz,M., Colomina,J., Carmona,R., Vega,Y., Parga,E.V., Medrano,L., Perez-Alvarez,L., Contreras,G. and Najera,R."
16834457,2006,6,Unknown,Insensitivity of paediatric HIV-1 subtype C viruses to broadly neutralising monoclonal antibodies raised against subtype B,C,"Gray,E.S., Meyers,T., Gray,G., Montefiori,D.C. and Morris,L."
17514018,2007,6,Naive,Genetic characterization of HIV-1 strains circulating in Kazakhstan,A6,"Eyzaguirre,L.M., Erasilova,I.B., Nadai,Y., Saad,M.D., Kovtunenko,N.G., Gomatos,P.J., Zeman,V.V., Botros,B.A., Sanchez,J.L., Birx,D.L., Earhart,K.C. and Carr,J.K."
17530991,2007,6,RxUnspecified,Identification and characterization of HIV type 1 subtypes present in the Kingdom of Saudi Arabia: high level of genetic diversity found,25_cpx; 43_02G,"Badreddine,S., Smith,K., van Zyl,H., Bodelle,P., Yamaguchi,J., Swanson,P., Devare,S.G. and Brennan,C.A."
19036810,2009,6,Naive,Protective HLA class I alleles that restrict acute-phase CD8+ T-cell responses are associated with viral escape mutations located in highly conserved regions of human immunodeficiency virus type 1,B,"Wang,Y.E., Li,B., Carlson,J.M., Streeck,H., Gladden,A.D., Goodman,R., Schneidewind,A., Power,K.A., Toth,I., Frahm,N., Alter,G., Brander,C., Carrington,M., Walker,B.D., Altfeld,M., Heckerman,D. and Allen,T.M."
21524671,2011,6,Unknown,HIV-1 clade C envelopes obtained from late stage symptomatic Indian patients varied in their ability towards relative CD4 usages and sensitivity to CCR5 antagonist TAK-779,C,"Gharu,L., Ringe,R. and Bhattacharya,J."
21573003,2011,6,Naive,"Cross-Sectional Detection of Acute HIV Infection: Timing of Transmission, Inflammation and Antiretroviral Therapy",B,"Gay,C., Dibben,O., Anderson,J.A., Stacey,A., Mayo,A.J., Norris,P.J., Kuruc,J.D., Salazar-Gonzalez,J.F., Li,H., Keele,B.F., Hicks,C., Margolis,D., Ferrari,G., Haynes,B., Swanstrom,R., Shaw,G.M., Hahn,B.H., Eron,J.J., Borrow,P. and Cohen,M.S."
22016769,2011,6,RxVariable,"Characterization of Neutralizing Profiles in HIV-1 Infected Patients from whom the HJ16, HGN194 and HK20 mAbs were Obtained",02_AG; C; D,"Balla-Jhagjhoorsingh,S.S., Willems,B., Heyndrickx,L., Heyndrickx,L., Vereecken,K., Janssens,W., Seaman,M.S., Corti,D., Lanzavecchia,A., Davis,D. and Vanham,G."
22022460,2011,6,Naive,"Characterization of Partial and Near Full-Length Genomes of HIV-1 Strains Sampled from Recently Infected Individuals in Sao Paulo, Brazil",B; BF1,"Sanabani,S.S., Pastena,E.R., da Costa,A.C., Martinez,V.P., Kleine-Neto,W., de Oliveira,A.C., Sauer,M.M., Bassichetto,K.C., Oliveira,S.M., Tomiyama,H.T., Sabino,E.C. and Kallas,E.G."
22419808,2012,6,RxVariable,Selection Pressure on HIV-1 Envelope by Broadly Neutralizing Antibodies to the Conserved CD4-Binding Site,B,"Wu,X., Wang,C., O'Dell,S., Li,Y., Keele,B.F., Yang,Z., Imamichi,H., Doria-Rose,N., Hoxie,J.A., Connors,M., Shaw,G.M., Wyatt,R.T. and Mascola,J.R."
22931113,,6,Naive,"Five new CRF07_BC near full-length sequences isolated from Sichuan, China",07_BC,"Meng,Z., Xin,R., Zhang,X. and Xu,J."
23123038,2013,6,Naive,"Molecular identification, cloning and characterization of transmitted/founder HIV-1 subtype A, D and A/D infectious molecular clones",A1D; D,"Baalwa,J., Wang,S., Parrish,N.F., Decker,J.M., Keele,B.F., Learn,G.H., Yue,L., Ruzagira,E., Ssemwanga,D., Kamali,A., Amornkul,P.N., Price,M.A., Kappes,J.C., Karita,E., Kaleebu,P., Sanders,E., Gilmour,J., Allen,S., Hunter,E., Montefiori,D.C., Haynes,B.F., Cormier,E., Hahn,B.H. and Shaw,G.M."
24454702,2014,6,Naive,Novel HIV-1 recombinants spreading across multiple risk groups in the United Kingdom: the identification and phylogeography of Circulating Recombinant Form (CRF) 50_A1D,50_A1D; A1BD,"Foster,G.M., Ambrose,J.C., Hue,S., Delpech,V.C., Fearnhill,E., Abecasis,A.B., Leigh Brown,A.J. and Geretti,A.M."
24465513,2014,6,Naive,A Newly Emerging HIV-1 Recombinant Lineage (CRF58_01B) Disseminating among People Who Inject Drugs in Malaysia,58_01B,"Chow,W.Z., Takebe,Y., Syafina,N.E., Prakasa,M.S., Chan,K.G., Al-Darraji,H.A., Koh,C., Kamarulzaman,A. and Tee,K.K."
25492033,2015,6,RxRTI,"Sequencing and Phylogenetic Analysis of Near Full-Length HIV-1 Subtypes A, B, G and Unique Recombinant AC and AD Viral Strains Identified in South Africa",A1; A1C; A1D; B; G,"Wilkinson,E., Holzmayer,V., Jacobs,G.B., de Oliveira,T., Brennan,C.A., Hackett,J. Jr., van Rensburg,E.J. and Engelbrecht,S."
26066756,2015,6,Naive,Cocirculation of Several Similar But Unique HIV-1 Recombinant Forms in Guinea-Bissau Revealed by Near Full-Length Genomic Sequencing,02A; 02A1,"Palm,A.A., Esbjornsson,J., Mansson,F., Biague,A., da Silva,Z.J., Norrgren,H., Jansson,M. and Medstrand,P."
26190450,,6,RxVariable,Phylogenetics of HIV-1 subtype G env: greater complexity and older origins than previously reported,G,"Tongo,M., Essomba,R.G., Nindo,F., Abrahams,F., Nanfack,A.J., Fokam,J., Takou,D., Torimiro,J., Mpoudi-Ngole,E., Burgers,W., Martin,D. and Dorfman,J.R."
28069935,2017,6,Naive,Resistance to type 1 interferons is a major determinant of HIV-1 transmission fitness,B; C; CD,"Iyer,S.S., Bibollet-Ruche,F., Sherrill-Mix,S., Learn,G.H., Plenderleith,L., Smith,A.G., Barbian,H.J., Russell,R.M., Gondim,M.V., Bahari,C.Y., Shaw,C.M., Li,Y., Decker,T., Haynes,B.F., Shaw,G.M., Sharp,P.M., Borrow,P. and Hahn,B.H."
28628667,2017,6,Unknown,"Characterization of HIV-1 CRF90_BF1 and putative novel CRFs_BF1 in Central West, North and Northeast Brazilian regions",90_BF1,"Reis,M.N.D.G., Bello,G., Guimaraes,M.L. and Stefani,M.M.A."
9621027,1998,6,Naive,A comprehensive panel of near-full-length clones and reference sequences for non-subtype B isolates of human immunodeficiency virus type 1,AG; BF1; D; F1; G; H,"Gao,F., Robertson,D.L., Carruthers,C.D., Morrison,S.G., Jian,B., Chen,Y., Barre-Sinoussi,F., Girard,M., Srinivasan,A., Abimiku,A.G., Shaw,G.M., Sharp,P.M. and Hahn,B.H."
9847317,1999,6,Naive,"Full-length human immunodeficiency virus type 1 genomes from subtype C-infected seroconverters in India, with evidence of intersubtype recombination",A1C; C,"Lole,K.S., Bollinger,R.C., Paranjape,R.S., Gadkari,D., Kulkarni,S.S., Novak,N.G., Ingersoll,R., Sheppard,H.W. and Ray,S.C."
,,5,Unpublished,Construction and characterization of HIV-1 CRF02_AG infectious molecular clones derived from Ghanaian patients,02_AG,"Sakamoto,Y., Takekawa,N., Ampofo,W., Sata,T. and Tatsumi,M."
,,5,Unpublished,Genetic and functional analysis of HIV-1 envelope from long-term non-progressors,B,"Martinez,L. and Delgado,R."
,,5,Unpublished,Construction and characterization of infectious molecular clones derived from japanese blood donors,01_AE; B,"Umeki-Sakamoto,Y., Takekawa,N. and Tatsumi,M."
,,5,Unpublished,Acute Subtype B SGA env Z Patients,B,"Ping,L.-H., Anderson,J.A., Takamune,N. and Swanstrom,R."
,,5,Unpublished,Identification of CRF17_BF in Four South American Countries,17_BF,"Carr,J.K., Gomez-Carrillo,M., Avila,M., Montano,S., Sanchez,J.L. and Eyzaguirre,L.M."
,,5,Unpublished,Selection on isolation of HIV-1 in peripheral blood mononuclear cells and Herpesvirus saimiri transformed T-cells is comparable,B,"Zheng,N.N., Vella,C., Easterbrook,P.J. and Daniels,R.S."
,2013,5,Unpublished,Development of a panel of HIV-1 strains of different genetic foms,B; F1,"Delgado,E., Cuevas,M.T., Fernandez Garcia,A., Pinilla,M., Sanchez,M., Marino,A., Cilla,G., Aguirrebengoa,K., Ojea,R., Castro,A., Miralles,C., Rodriguez,R., Lopez Alvarez,M.J., Portu,J.J., Thomson,M.M. and Perez Alvarez,L."
,,5,Unpublished,"Virus, Host and Disease Factors Govern HIV-1 Broadly Neutralizing Antibody Induction",01_AE; B,"Trkola,A. and Rusert,P."
,,5,RxSuppressed,Proviruses with Identical Sequences Comprise a Large Fraction of the Replication-Competent HIV Reservoir,B,"Bui,J.K., Sobolewski,M.D., Keele,B.F., Spindler,J., Musick,A., Wiegand,A., Luke,B.T., Shao,W., Hughes,S.H., Coffin,J.M., Kearney,M.F. and Mellors,J.W."
,,5,Unpublished,Maximum Likelihood Analysis of Clock-Like Behavior in HIV: Implications on Dating Strategies in HIV Molecular Phylogenies,B,"Lemey,P., Salemi,M., Wang,B., Saksena,N.K. and Vandamme,A.M."
,,5,RxSuppressed,Replication-competent non-induced proviruses in the latent reservoir increase barrier to HIV-1 cure,B,"Ho,Y.-C., Shan,L., Hosmane,N.N., Wang,J., Laskey,S.B., Rosenbloom,D.I., Lai,J., Blankson,J.N. and Siliciano,R.F."
10659053,2000,5,Naive,Near-full-length genome sequencing of divergent African HIV type 1 subtype F viruses leads to the identification of a new HIV type 1 subtype designated K,F1; F2; K,"Triques,K., Bourgeois,A., Vidal,N., Mpoudi-Ngole,E., Mulanga-Kabeya,C., Nzilambi,N., Torimiro,N., Saman,E., Delaporte,E. and Peeters,M."
11070028,2000,5,Unknown,"A recent outbreak of human immunodeficiency virus type 1 infection in southern China was initiated by two highly homogeneous, geographically separated strains, circulating recombinant form AE and a novel BC recombinant",01_AE; 08_BC,"Piyasirisilp,S., McCutchan,F.E., Carr,J.K., Sanders-Buell,E., Liu,W., Chen,J., Wagner,R., Wolf,H., Shao,Y., Lai,S., Beyrer,C. and Yu,X.F."
11429108,2001,5,RxRTI,Evidence of two distinct subsubtypes within the HIV-1 subtype A radiation,16_A2D; A2; A2G,"Gao,F., Vidal,N., Li,Y., Trask,S.A., Chen,Y., Kostrikis,L.G., Ho,D.D., Kim,J., Oh,M.-D., Choe,K., Salminen,M., Robertson,D.L., Shaw,G.M., Hahn,B.H. and Peeters,M."
12036486,2002,5,Naive,"HIV type 1 variants transmitted to women in Kenya require the CCR5 coreceptor for entry, regardless of the genetic complexity of the infecting virus",A1; A1D,"Long,E.M., Rainwater,S.M., Lavreys,L., Mandaliya,K. and Overbaugh,J."
14709249,2003,5,Naive,"A cluster of HIV type 1 subtype C sequences from Ethiopia, observed in full genome analysis, is not sustained in subgenomic regions",C,"Harris,M.E., Maayan,S., Kim,B., Zeira,M., Ferrari,G., Birx,D.L. and McCutchan,F.E."
15044802,2019,5,Naive,Envelope-constrained neutralization-sensitive HIV-1 after heterosexual transmission,C,"Derdeyn,C.A., Decker,J.M., Bibollet-Ruche,F., Mokili,J.L., Muldoon,M., Denham,S.A., Heil,M.L., Kasolo,F., Musonda,R., Hahn,B.H., Shaw,G.M., Korber,B.T., Allen,S. and Hunter,E."
15157359,2004,5,Unknown,Analysis of full-length HIV type 1 env genes indicates differences between the virus infecting T cells and dendritic cells in peripheral blood of infected patients,B,"Daniels,R.S., Wilson,P., Patel,D., Longhurst,H. and Patterson,S."
15507630,2004,5,Naive,Distinct human immunodeficiency virus type 1 subtype A virus circulating in West Africa: sub-subtype A3,02A3; A3,"Meloni,S.T., Kim,B., Sankale,J.L., Hamel,D.J., Tovanabutra,S., Mboup,S., McCutchan,F.E. and Kanki,P.J."
15725753,2005,5,RxRTI+PI,"Analysis of full-length human immunodeficiency virus type 1 genome reveals a variable spectrum of subtypes B and f recombinants in Sao Paulo, Brazil",29_BF; BF; BF1,"Sa Filho,D.J., Sanabani,S., Diaz,R.S., Munerato,P., Brunstein,A., Fusuma,E., Sabino,E.C. and Janini,L.M."
16060835,2005,5,Naive,"HIV Type 1 Strains Common in Europe, Africa, and Asia Cocirculate in Yemen",B; C; D,"Saad,M.D., Al-Jaufy,A., Grahan,R.R., Nadai,Y., Earhart,K.C., Sanchez,J.L. and Carr,J.K."
16607004,,5,Unknown,"Molecular and epidemiological characterization of HIV-1 infected individuals from Medellin, Columbia",B,"Sanchez,G.I., Carrion,G., Eyzaguirre,L., Arias,S., Negrete,M., Montano,S., Perez,J., Russell,K.L., Sateren,W., Birx,D.L., Carr,J.K. and Sanchez,J.L."
16706626,2006,5,Naive,HIV-1 genetic diversity and genotypic drug susceptibility in the Republic of Georgia,A6; B; C,"Zarandia,M., Tsertsvadze,T., Carr,J.K., Nadai,Y., Sanchez,J.L. and Nelson,A.K."
1736940,1992,5,Unknown,Distinct populations of human immunodeficiency virus type 1 in blood and cerebrospinal fluid,B,"Steuler,H., Storch-Hagenlocher,B. and Wildemann,B."
17978186,2007,5,Naive,The emergence of HIV/AIDS in the Americas and beyond,B,"Gilbert,M.T., Rambaut,A., Wlasiuk,G., Spira,T.J., Pitchenik,A.E. and Worobey,M."
18032508,2008,5,Naive,In vivo efficacy of human immunodeficiency virus neutralizing antibodies: estimates for protective titers,B; G,"Trkola,A., Kuster,H., Rusert,P., von Wyl,V., Leemann,C., Weber,R., Stiegler,G., Katinger,H., Joos,B. and Gunthard,H.F."
18444795,2008,5,Naive,HIV-1 tropism and survival in vertically infected Ugandan infants,A1; A1D; D,"Church,J.D., Huang,W., Mwatha,A., Toma,J., Stawiski,E., Donnell,D., Guay,L.A., Mmiro,F., Musoke,P., Jackson,J.B., Parkin,N. and Eshleman,S.H."
18524815,2008,5,Unknown,Autologous neutralizing humoral immunity and evolution of the viral envelope in the course of subtype B human immunodeficiency virus type 1 infection,B,"Bunnik,E.M., Pisas,L., van Nuenen,A.C. and Schuitemaker,H."
18809195,2008,5,Naive,Selective regimes and evolutionary rates of HIV-1 subtype B V3 variants in the Brazilian epidemic,B,"Diaz,R.S., Leal,E., Sanabani,S., Sucupira,M.C., Tanuri,A., Sabino,E.C. and Janini,L.M."
18842728,2008,5,Naive,Human immunodeficiency virus type 1 superinfection occurs despite relatively robust neutralizing antibody responses,A1; A1C; A1D; C,"Blish,C.A., Dogan,O.C., Derby,N.R., Nguyen,M.A., Chohan,B., Richardson,B.A. and Overbaugh,J."
19361281,2009,5,Naive,HIV type 1 group M subtype G in Cameroon: five genome sequences,G,"Yamaguchi,J., Ndembi,N., Ngansop,C., Mbanya,D., Kaptue,L., Gurtler,L.G., Devare,S.G. and Brennan,C.A."
19454710,2009,5,Naive,Kinetics of expansion of epitope-specific T cell responses during primary HIV-1 infection,B,"Turnbull,E.L., Wong,M., Wang,S., Wei,X., Jones,N.A., Conrod,K.E., Aldam,D., Turner,J., Pellegrino,P., Keele,B.F., Williams,I., Shaw,G.M. and Borrow,P."
19678767,2009,5,Naive,"Genetic characterization of eight full-length HIV type 1 genomes from the Democratic Republic of Congo (DRC) reveal a new subsubtype, A5, in the A radiation that predominates in the recombinant structure of CRF26_A5U",26C; 26_A5U,"Vidal,N., Bazepeo,S.E., Mulanga,C., Delaporte,E. and Peeters,M."
20071586,2010,5,Unknown,Rapid escape from preserved cross-reactive neutralizing humoral immunity without loss of viral fitness in HIV-1-infected progressors and long-term nonprogressors,B,"van Gils,M.J., Bunnik,E.M., Burger,J.A., Jacob,Y., Schweighardt,B., Wrin,T. and Schuitemaker,H."
20352106,2010,5,Naive,4E10-resistant HIV-1 isolated from four subjects with rare membrane-proximal external region polymorphisms,C,"Nakamura,K.J., Gach,J.S., Jones,L., Semrau,K., Walter,J., Bibollet-Ruche,F., Decker,J.M., Heath,L., Decker,W.D., Sinkala,M., Kankasa,C., Thea,D., Mullins,J., Kuhn,L., Zwick,M.B. and Aldrovandi,G.M."
21209592,2011,5,RxEntryInhibitor,Mapping and Characterization of Vicriviroc Resistance Mutations From Human Immunodeficiency Virus Type-1 Isolated from Treatment-Experienced Subjects Enrolled in a Phase II Study (VICTOR-E1),B,"McNicholas,P.M., Mann,P.A., Bsc,L.W., Phd,P.Q., Lee,E., McCarthy,M., Shen,J., Black,T.A. and Strizki,J.M."
21471230,2011,5,Naive,Intercompartmental Recombination of HIV-1 Contributes to env Intrahost Diversity and Modulates Viral Tropism and Sensitivity to Entry Inhibitors,02_AG; B; U,"Brown,R.J., Peters,P.J., Caron,C., Gonzalez-Perez,M.P., Stones,L., Ankghuambom,C., Pondei,K., McClure,C.P., Alemnji,G., Taylor,S., Sharp,P.M., Clapham,P.R. and Ball,J.K."
21522007,2011,5,Naive,Circulation of multiple patterns of unique recombinant forms B/CRF02_AG in France: precursor signs of the emergence of an upcoming CRF B/02,02B; 02BD; 56_cpx,"Leoz,M., Chaix,M.L., Delaugerre,C., Rivoisy,C., Meyer,L., Rouzioux,C., Simon,F. and Plantier,J.C."
21593147,2011,5,Naive,Longer V1V2 Region with Increased Number of Potential N-Linked Glycosylation Sites in the HIV-1 Envelope Glycoprotein Protects against HIV-Specific Neutralizing Antibodies,B,"van Gils,M.J., Bunnik,E.M., Boeser-Nunnink,B.D., Burger,J.A., Terlouw-Klein,M., Verwer,N. and Schuitemaker,H."
21645646,2011,5,Naive,"High genetic diversity of HIV-1 was found in men who have sex with men in Shijiazhuang, China",01_AE; 07_BC; B,"Li,L., Lu,X., Li,H., Chen,L., Wang,Z., Liu,Y., Bao,Z., Li,T., Tian,C., Liu,H., Zhuang,D., Liu,S. and Li,J."
21760896,2011,5,RxFI,Impact of the HIV-1 env Genetic Context outside HR1-HR2 on Resistance to the Fusion Inhibitor Enfuvirtide and Viral Infectivity in Clinical Isolates,B,"Baatz,F., Nijhuis,M., Lemaire,M., Riedijk,M., Wensing,A.M., Servais,J.Y., van Ham,P.M., Hoepelman,A.I., Koopmans,P.P., Sprenger,H.G., Devaux,C., Schmit,J.C. and Perez Bercoff,D."
22319447,2012,5,Naive,Absence of HIV-1 Evolution in the Gut-Associated Lymphoid Tissue from Patients on Combination Antiviral Therapy Initiated during Primary Infection,B,"Evering,T.H., Mehandru,S., Racz,P., Tenner-Racz,K., Poles,M.A., Figueroa,A., Mohri,H. and Markowitz,M."
22933284,2012,5,Unknown,"Sequences in Glycoprotein gp41, the CD4 Binding Site, and the V2 Domain Regulate Sensitivity and Resistance of HIV-1 to Broadly Neutralizing Antibodies",B,"O'Rourke,S.M., Schweighardt,B., Phung,P., Mesa,K.A., Vollrath,A.L., Tatsuno,G.P., To,B., Sinangil,F., Limoli,K., Wrin,T. and Berman,P.W."
23221345,2013,5,Naive,Vertical T cell immunodominance and epitope entropy determine HIV-1 escape,B; C,"Liu,M.K., Hawkins,N., Ritchie,A.J., Ganusov,V.V., Whale,V., Brackenridge,S., Li,H., Pavlicek,J.W., Cai,F., Rose-Abrahams,M., Treurnicht,F., Hraber,P., Riou,C., Gray,C., Ferrari,G., Tanner,R., Ping,L.H., Anderson,J.A., Swanstrom,R., Cohen,M., Karim,S.S., Haynes,B., Borrow,P., Perelson,A.S., Shaw,G.M., Hahn,B.H., Williamson,C., Korber,B.T., Gao,F., Self,S., McMichael,A. and Goonetilleke,N."
26756665,,5,Naive,Genetic characterization of six full-length HIV-1 genomes from India reveals a monophyletic lineage of Indian sub-subtype A1,A1,"Pandey,S.S., Kulkarni,S., Thakar,M. and Paranjape,R."
,,4,,Construction and characterization of HIV-1 subtype A and CRF01_AE infectious molecular clones,01_AE; A1,"Sakamoto,Y., Takekawa,N. and Tatsumi,M."
,,4,,"CRF45_AKU, a new circulating recombinant form from Central Africa, is the common ancestor of HIV-1 MAL and HIV-1 NOGIL",KU; U,"Niama,F.R., Vidal,N., Bazepeo,S.E., Mpoudi,E., Parra,H.J., Delaporte,E. and Peeters,M."
,,4,,Genomic sequence of HIV-1 from four members of the Sydney Blood Bank Cohort of long term non-progressors,B,"Oelrichs,R.B., McPhee,D.A. and Deacon,N.J."
,,4,,Variation in HIV-1 R5 macrophage-tropism correlates with sensitivity to reagents that block envelope: CD4 interactions but not with sensitivity to other entry inhibitors,B,"Peters,P.J., Duenas-Decamp,M.J., Sullivan,W.M., Brown,R., Ankghaumbom,C., Luzuriaga,K., Robinson,J., Burton,D.R., Bell,J., Simmonds,P., Ball,J. and Clapham,P.R."
,,4,,Characterization of near full-length genome sequences for standard panels of HIV-1 isolates established at the External Quality Assurance Program Oversight Laboratory (EQAPOL),C; CD,"Hora,B., Chen,Y., Busch,M.P., Vermeulen,M., Denny,T.N. and Gao,F."
,,4,,Genetic and functional analysis of full-length HIV-1 env genes derived from brain and blood of AIDS patients,B,"Ohagen,A., Devitt,A., Kunstman,K.J., Gorry,P.R., Rose,P., Korber,B., Taylor,J., Sodroskil,J., Levy,R., Murphy,R., Wolinsky,S. and Gabuzda,D."
,2005,4,,Direct Submission,B,"Bernardin,F., Bader,Y.-D., Sekaly,R.-P., Bernard,N. and Delwart,E."
,,4,,"Accurate Predictions of the Evolving Structural Properties of HIV-1 Env in Patients and Population Using a Volatility-controlled, Restrained Diffusion Model",B,"DeLeon,O., Hodis,H., O'Malley,Y., Johnson,J., Salimi,H., Zhai,Y., Winter,E., Remec,C., Eichelberger,N., Van Cleave,B., Puliadi,R., Harrington,R., Stapleton,J.T. and Haim,H."
,,4,,Characterization of near full-length genome sequences for standard panels of HIV-1 isolates established at the External Quality Assurance Program Oversight Laboratory (EQAPOL),A1; A1C; A1D,"Hora,B., Chen,Y., Haynes,B.F., Denny,T.N. and Gao,F."
