Accession,PMID,Gene,Subtype,NumAAChanges,NumStopCodons
JN687659,22149143,Gag,04_cpx,84,0
JN687660,22149143,Gag,04_cpx,80,0
JN687662,22149143,Gag,04_cpx,79,0
JN687664,22149143,Gag,04_cpx,82,0
JN687665,22149143,Gag,B,36,0
JN687675,22149143,Gag,B,27,0
JN687676,22149143,Gag,B,36,0
JN687677,22149143,Gag,B,33,0
JN687678,22149143,Gag,B,24,0
JN687679,22149143,Gag,B,43,0
JN687680,22149143,Gag,B,43,0
JN687690,22149143,Gag,B,29,0
JN687691,22149143,Gag,B,36,0
JN687692,22149143,Gag,02_AG,84,1
JN687693,22149143,Gag,02_AG,81,0
JN687777,22149143,Gag,B,32,0
JN692431,22022460,Gag,B,26,0
JN692445,22022460,Gag,B,26,0
JN692449,22022460,Gag,BF1,27,0
JN692456,22022460,Gag,BF1,32,0
JN692460,22022460,Gag,B,33,0
JN692475,22022460,Gag,B,28,0
JN860761,22587412,Gag,01_AE,82,0
JN860762,22587412,Gag,01B,88,0
JN860763,22587412,Gag,01_AE,79,0
JN860764,22587412,Gag,01_AE,83,1
JN860765,22587412,Gag,01B,83,0
JN860766,22587412,Gag,01_AE,89,0
JN860767,22587412,Gag,01_AE,81,0
JN860768,22587412,Gag,01_AE,76,0
JN860769,22587412,Gag,B,33,0
JQ234979,22236149,Gag,B,38,0
JQ234980,22236149,Gag,B,31,0
JQ234981,22236149,Gag,B,29,0
JQ234982,22236149,Gag,01_AE,83,0
JQ234983,22236149,Gag,B,29,0
JQ234984,22236149,Gag,01_AE,93,0
JQ234985,22236149,Gag,01_AE,85,0
JQ234986,22236149,Gag,07_BC,76,0
JQ234987,22236149,Gag,B,38,0
JQ234988,22236149,Gag,01_AE,90,0
JQ234989,22236149,Gag,07_BC,82,0
JQ234990,22236149,Gag,01_AE,82,1
JQ234991,22236149,Gag,B,31,0
JQ234992,22236149,Gag,01_AE,91,0
JQ234993,22236149,Gag,B,33,0
JQ234994,22236149,Gag,B,33,0
JQ234995,22236149,Gag,B,36,0
JQ234996,22236149,Gag,B,29,0
JQ234997,22236149,Gag,B,27,0
JQ234998,22236149,Gag,07_BC,76,0
JQ234999,22236149,Gag,07_BC,76,0
JQ235000,22236149,Gag,01_AE,90,0
JQ235001,22236149,Gag,07_BC,78,0
JQ235002,22236149,Gag,01_AE,91,0
JQ235003,22236149,Gag,01_AE,86,1
JQ235004,22236149,Gag,01_AE,88,1
JQ235005,22236149,Gag,01_AE,92,0
JQ235006,22236149,Gag,B,31,0
JQ235007,22236149,Gag,01_AE,88,0
JQ292891,22251084,Gag,A6,87,0
JQ292892,22251084,Gag,A6,74,0
JQ292893,22251084,Gag,A6,78,0
JQ292894,22251084,Gag,A6,81,0
JQ292895,22251084,Gag,A6,80,0
JQ292896,22251084,Gag,A6,75,0
JQ292897,22251084,Gag,A6,77,0
JQ292898,22251084,Gag,A6,79,0
JQ292899,22251084,Gag,A6,77,0
JQ292900,22251084,Gag,A6,75,0
JQ403030,22412369,Gag,B,41,1
JQ403035,22412369,Gag,B,39,1
JQ403062,22412369,Gag,B,51,0
JQ900844,23121221,Gag,01_AE,79,0
JQ900845,23121221,Gag,07_BC,77,0
JQ900846,23121221,Gag,07_BC,72,0
JQ900847,23121221,Gag,01_AE,82,0
JQ900848,23121221,Gag,B,32,0
JQ900849,23121221,Gag,07_BC,77,0
JQ900850,23121221,Gag,B,48,0
JQ900851,23121221,Gag,07_BC,76,0
JQ900852,23121221,Gag,01_AE,85,0
JQ900854,23121221,Gag,01_AE,81,0
JQ900855,23121221,Gag,01_AE,88,0
JQ900856,23121221,Gag,01_AE,85,0
JQ900857,23121221,Gag,B,39,0
JQ900858,23121221,Gag,01_AE,85,0
JQ900859,23121221,Gag,01_AE,94,0
JQ900860,23121221,Gag,01_AE,89,0
JQ900861,23121221,Gag,B,47,0
JQ900862,23121221,Gag,B,37,0
JQ900863,23121221,Gag,01_AE,86,0
JQ900864,23121221,Gag,01_AE,93,0
JQ900865,23121221,Gag,01_AE,95,0
JQ900866,23121221,Gag,B,48,0
JQ900867,23121221,Gag,01_AE,86,0
JQ900868,23121221,Gag,01_AE,89,0
JQ900869,23121221,Gag,01_AE,81,0
JQ900870,23121221,Gag,01_AE,82,0
JQ900871,23121221,Gag,01_AE,93,0
JQ900872,23121221,Gag,B,35,0
JQ900873,23121221,Gag,01_AE,83,0
JQ900874,23121221,Gag,07_BC,71,0
JQ900875,23121221,Gag,01_AE,89,0
JQ900876,23121221,Gag,01_AE,84,0
JQ900877,23121221,Gag,B,39,0
JQ900878,23121221,Gag,01_AE,92,0
JQ900879,23121221,Gag,07_BC,71,0
JQ900880,23121221,Gag,01_AE,85,0
JQ900881,23121221,Gag,B,43,0
JQ900882,23121221,Gag,01_AE,87,0
JQ900884,23121221,Gag,B,38,0
JQ900885,23121221,Gag,B,44,0
JQ900886,23121221,Gag,01_AE,82,0
JQ900887,23121221,Gag,01_AE,87,0
JQ900888,23121221,Gag,01_AE,87,0
JQ900889,23121221,Gag,B,33,0
JQ900890,23121221,Gag,B,45,0
JQ900891,23121221,Gag,B,41,0
JQ900892,23121221,Gag,01_AE,84,0
JQ900893,23121221,Gag,B,28,0
JQ900894,23121221,Gag,01_AE,77,0
JQ900895,23121221,Gag,01_AE,83,0
JQ900896,23121221,Gag,01_AE,87,0
JQ900897,23121221,Gag,B,37,0
JQ900898,23121221,Gag,01_AE,82,0
JQ900899,23121221,Gag,07_BC,74,0
JQ900900,23121221,Gag,B,41,0
JQ900901,23121221,Gag,07_BC,74,0
JQ900902,23121221,Gag,07_BC,71,0
JQ900903,23121221,Gag,01_AE,78,0
JQ900904,23121221,Gag,01_AE,84,0
JQ900906,23121221,Gag,07_BC,71,0
JQ900907,23121221,Gag,01_AE,91,0
JQ900908,23121221,Gag,01_AE,87,0
JQ900909,23121221,Gag,01_AE,83,0
JQ900910,23121221,Gag,B,44,0
JQ900911,23121221,Gag,B,33,0
JQ900912,23121221,Gag,01_AE,87,0
JQ900913,23121221,Gag,01_AE,86,0
JQ900914,23121221,Gag,B,34,0
JQ900916,23121221,Gag,01_AE,81,0
JQ900917,23121221,Gag,B,43,0
JQ900918,23121221,Gag,01_AE,87,0
JQ900919,23121221,Gag,01_AE,83,0
JQ900920,23121221,Gag,01_AE,84,0
JQ900922,23121221,Gag,B,40,0
JQ900923,23121221,Gag,01_AE,87,0
JQ900924,23121221,Gag,B,36,0
JQ900925,23121221,Gag,07_BC,68,0
JQ900926,23121221,Gag,07_BC,77,0
JQ900927,23121221,Gag,01_AE,85,0
JQ900928,23121221,Gag,B,40,0
JQ900930,23121221,Gag,B,45,0
JQ900931,23121221,Gag,B,45,0
JQ900932,23121221,Gag,B,32,0
JQ900933,23121221,Gag,01_AE,79,0
JQ900934,23121221,Gag,B,35,0
JQ900935,23121221,Gag,B,31,0
JQ900936,23121221,Gag,B,31,0
JQ900937,23121221,Gag,B,31,0
JQ900938,23121221,Gag,B,32,0
JQ900939,23121221,Gag,B,32,1
JQ900940,23121221,Gag,B,40,0
JQ900941,23121221,Gag,B,44,0
JQ900942,23121221,Gag,B,24,0
JX112796,23807275,Gag,01_AE,82,0
JX112797,23807275,Gag,01_AE,90,1
JX112798,23807275,Gag,01_AE,84,0
JX112799,23807275,Gag,01_AE,85,0
JX112800,23807275,Gag,01_AE,83,0
JX112801,23807275,Gag,01_AE,86,0
JX112802,23807275,Gag,01_AE,89,1
JX112803,23807275,Gag,01_AE,84,0
JX112804,23807275,Gag,01_AE,83,0
JX112805,23807275,Gag,01_AE,85,0
JX112806,23807275,Gag,01_AE,86,0
JX112807,23807275,Gag,01_AE,86,0
JX112808,23807275,Gag,01_AE,93,0
JX112809,23807275,Gag,01_AE,89,0
JX112810,23807275,Gag,01_AE,85,0
JX112811,23807275,Gag,01_AE,88,0
JX112812,23807275,Gag,01_AE,84,0
JX112813,23807275,Gag,01_AE,87,0
JX112814,23807275,Gag,01_AE,81,0
JX112815,23807275,Gag,01_AE,82,0
JX112816,23807275,Gag,01_AE,81,0
JX112817,23807275,Gag,01_AE,82,0
JX112818,23807275,Gag,01_AE,88,0
JX112820,23807275,Gag,01_AE,82,0
JX112821,23807275,Gag,01_AE,83,0
JX112822,23807275,Gag,01_AE,81,0
JX112823,23807275,Gag,01_AE,80,0
JX112824,23807275,Gag,01_AE,79,0
JX112825,23807275,Gag,01_AE,84,0
JX112826,23807275,Gag,01_AE,84,0
JX112827,23807275,Gag,01_AE,87,0
JX112828,23807275,Gag,01_AE,80,0
JX112829,23807275,Gag,01_AE,86,0
JX112830,23807275,Gag,01_AE,97,0
JX112831,23807275,Gag,01_AE,82,0
JX112832,23807275,Gag,01_AE,80,0
JX112833,23807275,Gag,01_AE,85,0
JX112834,23807275,Gag,01_AE,89,0
JX112835,23807275,Gag,01_AE,84,0
JX112836,23807275,Gag,01_AE,80,0
JX112837,23807275,Gag,01_AE,83,0
JX112838,23807275,Gag,01_AE,83,0
JX112839,23807275,Gag,01_AE,85,0
JX112840,23807275,Gag,01_AE,83,0
JX112841,23807275,Gag,01_AE,86,0
JX112842,23807275,Gag,01_AE,81,0
JX112843,23807275,Gag,01_AE,91,1
JX112844,23807275,Gag,01_AE,74,0
JX112845,23807275,Gag,01_AE,82,0
JX112846,23807275,Gag,01_AE,90,0
JX112847,23807275,Gag,01_AE,84,0
JX112848,23807275,Gag,01_AE,81,0
JX112849,23807275,Gag,01_AE,83,0
JX112850,23807275,Gag,01_AE,81,0
JX112851,23807275,Gag,01_AE,86,0
JX112852,23807275,Gag,01_AE,86,0
JX112853,23807275,Gag,01_AE,83,0
JX112854,23807275,Gag,01_AE,81,0
JX112855,23807275,Gag,01_AE,78,0
JX112856,23807275,Gag,01_AE,86,0
JX112857,23807275,Gag,01_AE,82,0
JX112858,23807275,Gag,01_AE,80,0
JX112859,23807275,Gag,01_AE,87,0
JX112860,23807275,Gag,01_AE,82,0
JX112861,23807275,Gag,01_AE,84,0
JX112862,23807275,Gag,01_AE,83,0
JX112863,23807275,Gag,01_AE,85,0
JX112864,23807275,Gag,01_AE,89,0
JX112865,23807275,Gag,01_AE,82,0
JX112866,23807275,Gag,01_AE,80,1
JX112867,23807275,Gag,01_AE,84,0
JX112868,23807275,Gag,01_AE,85,0
JX112869,23807275,Gag,01_AE,80,0
JX112870,23807275,Gag,01_AE,83,0
JX140646,27314585,Gag,02_AG,83,0
JX140647,27314585,Gag,02_AG,78,0
JX140652,27314585,Gag,B,20,0
JX140654,27314585,Gag,B,31,0
JX140656,27314585,Gag,B,30,0
JX140657,27314585,Gag,B,40,0
JX140658,27314585,Gag,B,35,0
JX140659,27314585,Gag,B,39,0
JX140660,27314585,Gag,BF1,52,1
JX140661,27314585,Gag,BF1,70,1
JX140667,27314585,Gag,C,79,0
JX140668,27314585,Gag,C,72,0
JX140669,27314585,Gag,C,77,0
JX140670,27314585,Gag,D,64,0
JX140671,27314585,Gag,F1,69,1
JX140672,27314585,Gag,F2,75,1
JX140673,27314585,Gag,F2,74,1
JX140676,27314585,Gag,G,74,1
JX140678,27314585,Gag,A1B,44,0
JX140679,27314585,Gag,U,80,1
JX202785,23123038,Gag,A1,91,0
JX202796,23123038,Gag,D,51,1
JX202818,23123038,Gag,D,54,0
JX202837,23123038,Gag,D,63,0
JX202868,23123038,Gag,A1,81,0
JX202880,23123038,Gag,D,61,0
JX202892,23123038,Gag,D,59,0
JX202909,23123038,Gag,A1D,79,0
JX202921,23123038,Gag,A1D,59,0
JX202934,23123038,Gag,A1,93,0
JX236677,23123038,Gag,A1,89,0
JX236678,23123038,Gag,A1,92,0
JX392378,22931113,Gag,07_BC,65,0
JX392379,22931113,Gag,07_BC,68,0
JX392380,22931113,Gag,07_BC,72,0
JX392381,22931113,Gag,07_BC,79,0
JX392382,22931113,Gag,07_BC,70,0
JX392383,22931113,Gag,07_BC,69,0
JX392384,22931113,Gag,07_BC,77,0
JX446645,22960785,Gag,01_AE,86,0
JX446666,22960785,Gag,01_AE,76,0
JX446685,22960785,Gag,01_AE,83,0
JX446710,22960785,Gag,01_AE,86,0
JX446720,22960785,Gag,01_AE,86,0
JX446736,22960785,Gag,01_AE,82,0
JX446755,22960785,Gag,01_AE,87,0
JX446766,22960785,Gag,01_AE,79,0
JX446785,22960785,Gag,01_AE,78,0
JX446795,22960785,Gag,B,36,0
JX446807,22960785,Gag,B,39,0
JX446826,22960785,Gag,01_AE,80,0
JX446848,22960785,Gag,01_AE,77,0
JX446853,22960785,Gag,01_AE,74,0
JX446869,22960785,Gag,01_AE,90,0
JX446878,22960785,Gag,01_AE,78,0
JX446898,22960785,Gag,01_AE,79,0
JX446905,22960785,Gag,01_AE,78,0
JX446916,22960785,Gag,01_AE,87,0
JX446927,22960785,Gag,01B,83,0
JX446932,22960785,Gag,01_AE,89,0
JX446954,22960785,Gag,01_AE,86,0
JX446965,22960785,Gag,01_AE,82,0
JX446987,22960785,Gag,01_AE,82,0
JX446997,22960785,Gag,01B,75,0
JX447007,22960785,Gag,01_AE,90,0
JX447018,22960785,Gag,01_AE,91,0
JX447028,22960785,Gag,01_AE,78,0
JX447033,22960785,Gag,01_AE,86,0
JX447053,22960785,Gag,01_AE,84,0
JX447063,22960785,Gag,01_AE,81,0
JX447072,22960785,Gag,01_AE,87,0
JX447077,22960785,Gag,01_AE,75,0
JX447087,22960785,Gag,01_AE,80,1
JX447094,22960785,Gag,01_AE,81,0
JX447112,22960785,Gag,01_AE,80,0
JX447122,22960785,Gag,01_AE,84,0
JX447132,22960785,Gag,01_AE,84,0
JX447138,22960785,Gag,02_AG,75,1
JX447156,22960785,Gag,B,33,0
JX447166,22960785,Gag,01_AE,84,0
JX447187,22960785,Gag,01_AE,81,0
JX447210,22960785,Gag,01_AE,87,0
JX447230,22960785,Gag,01_AE,87,1
JX447241,22960785,Gag,01_AE,89,0
JX447268,22960785,Gag,01_AE,91,0
JX447283,22960785,Gag,01_AE,90,0
JX447289,22960785,Gag,01_AE,79,0
JX447300,22960785,Gag,01_AE,90,0
JX447305,22960785,Gag,01_AE,80,0
JX447310,22960785,Gag,01_AE,82,0
JX447315,22960785,Gag,01_AE,79,0
JX447318,22960785,Gag,01_AE,80,0
JX447338,22960785,Gag,01_AE,87,0
JX447349,22960785,Gag,01_AE,72,0
JX447359,22960785,Gag,01_AE,81,0
JX447369,22960785,Gag,01_AE,86,0
JX447389,22960785,Gag,01_AE,86,0
JX447403,22960785,Gag,01_AE,81,0
JX447413,22960785,Gag,01_AE,80,0
JX447417,22960785,Gag,01_AE,88,0
JX447440,22960785,Gag,01_AE,73,0
JX447454,22960785,Gag,01_AE,82,0
JX447465,22960785,Gag,01_AE,83,0
JX447475,22960785,Gag,01_AE,79,0
JX447486,22960785,Gag,01_AE,85,0
JX447499,22960785,Gag,01_AE,88,1
JX447509,22960785,Gag,01_AE,81,1
JX447523,22960785,Gag,01_AE,79,0
JX447535,22960785,Gag,01_AE,83,0
JX447545,22960785,Gag,01_AE,81,0
JX447556,22960785,Gag,01_AE,78,0
JX447569,22960785,Gag,01_AE,79,0
JX447589,22960785,Gag,01_AE,77,0
JX447596,22960785,Gag,01_AE,85,0
JX447618,22960785,Gag,01_AE,83,0
JX447638,22960785,Gag,01_AE,80,0
JX447647,22960785,Gag,01_AE,72,0
JX447668,22960785,Gag,01B,61,0
JX447678,22960785,Gag,01_AE,82,0
JX447688,22960785,Gag,01_AE,82,0
JX447709,22960785,Gag,01_AE,81,0
JX447721,22960785,Gag,01_AE,82,0
JX447726,22960785,Gag,01_AE,88,0
JX447736,22960785,Gag,01_AE,74,0
JX447757,22960785,Gag,01_AE,86,0
JX447785,22960785,Gag,B,24,0
JX447800,22960785,Gag,01_AE,90,0
JX447827,22960785,Gag,01B,77,0
JX447833,22960785,Gag,01B,78,0
JX447843,22960785,Gag,01_AE,81,0
JX447864,22960785,Gag,01_AE,88,0
JX447884,22960785,Gag,01_AE,87,0
JX447892,22960785,Gag,01_AE,88,0
JX447915,22960785,Gag,01_AE,88,0
JX447937,22960785,Gag,01_AE,79,0
JX447947,22960785,Gag,01_AE,87,0
JX447968,22960785,Gag,01_AE,82,0
JX447991,22960785,Gag,01_AE,83,0
JX448011,22960785,Gag,01B,73,0
JX448019,22960785,Gag,01_AE,77,0
JX448028,22960785,Gag,01_AE,84,0
JX448034,22960785,Gag,01_AE,82,0
JX448045,22960785,Gag,01_AE,76,0
JX448057,22960785,Gag,01_AE,80,0
JX448068,22960785,Gag,01_AE,86,0
JX448076,22960785,Gag,01_AE,81,0
JX448096,22960785,Gag,B,35,0
JX448107,22960785,Gag,01_AE,81,0
JX448129,22960785,Gag,01_AE,83,0
JX448153,22960785,Gag,01_AE,87,0
JX448173,22960785,Gag,01_AE,81,0
JX448187,22960785,Gag,01_AE,83,0
JX448210,22960785,Gag,01_AE,80,0
JX448225,22960785,Gag,01_AE,83,0
JX448243,22960785,Gag,01_AE,81,0
JX448262,22960785,Gag,01_AE,87,0
JX448278,22960785,Gag,01_AE,82,0
JX448283,22960785,Gag,01_AE,74,0
JX448296,22960785,Gag,01_AE,84,0
JX448307,22960785,Gag,01_AE,83,0
JX863919,23972100,Gag,B,32,0
JX863920,23972100,Gag,01_AE,86,0
JX863921,23972100,Gag,B,41,0
JX863922,23972100,Gag,B,37,0
JX863923,23972100,Gag,B,28,0
JX863924,23972100,Gag,B,40,0
JX960597,22933290,Gag,B,36,0
JX960598,22933290,Gag,B,32,0
JX960599,22933290,Gag,B,26,1
JX960600,22933290,Gag,07_BC,72,0
JX960601,22933290,Gag,07_BC,72,0
JX960602,22933290,Gag,07_BC,76,0
JX960603,22933290,Gag,01_AE,84,0
JX960604,22933290,Gag,01_AE,90,0
JX960605,22933290,Gag,01_AE,89,0
JX960606,22933290,Gag,01_AE,93,0
JX960607,22933290,Gag,01_AE,91,0
JX960608,22933290,Gag,01_AE,80,0
JX960609,22933290,Gag,01_AE,89,0
JX960610,22933290,Gag,01_AE,87,0
JX960611,22933290,Gag,01_AE,86,0
JX960612,22933290,Gag,01_AE,82,0
JX960613,22933290,Gag,01_AE,86,0
JX960614,22933290,Gag,01_AE,85,0
JX960615,22933290,Gag,01_AE,85,0
JX960616,22933290,Gag,01_AE,85,0
JX960617,22933290,Gag,01_AE,87,0
JX960618,22933290,Gag,01_AE,83,0
JX960619,22933290,Gag,01_AE,92,0
JX960620,22933290,Gag,01_AE,88,0
JX960621,22933290,Gag,01_AE,88,0
JX960622,22933290,Gag,01_AE,88,0
JX960623,22933290,Gag,01_AE,84,0
JX960624,22933290,Gag,01_AE,84,0
JX960625,22933290,Gag,01_AE,78,0
JX960626,22933290,Gag,01_AE,88,0
JX960627,22933290,Gag,01_AE,83,0
JX960628,22933290,Gag,01_AE,85,0
JX960629,22933290,Gag,01_AE,80,0
JX960630,22933290,Gag,01_AE,83,0
JX960631,22933290,Gag,01_AE,81,0
JX960632,22933290,Gag,01_AE,84,0
JX960633,22933290,Gag,01_AE,79,0
JX960634,22933290,Gag,01_AE,81,0
JX960635,22933290,Gag,59_01B,84,0
JX973388,23221345,Gag,B,36,0
JX973482,23221345,Gag,B,32,0
JX973549,23221345,Gag,C,75,0
JX973630,23221345,Gag,C,75,0
JX973846,23221345,Gag,C,80,0
JX973930,23221345,Gag,C,81,0
JX973955,23221345,Gag,C,86,0
JX974014,23221345,Gag,C,88,0
JX974082,23221345,Gag,C,88,0
JX974138,23221345,Gag,C,84,0
KC183774,23372706,Gag,01BC,87,0
KC183775,23372706,Gag,55_01B,82,0
KC183777,23372706,Gag,55_01B,80,0
KC183778,23372706,Gag,65_cpx,75,0
KC183779,23372706,Gag,67_01B,83,0
KC183780,23372706,Gag,67_01B,81,0
KC183781,23372706,Gag,01BC,90,0
KC183782,23372706,Gag,68_01B,83,0
KC183783,23372706,Gag,68_01B,82,0
KC189107,23741489,Gag,C,78,1
KC189110,23741489,Gag,C,78,0
KC189112,23741489,Gag,BC,63,0
KC189113,23741489,Gag,C,79,0
KC189114,23741489,Gag,BC,50,0
KC189118,23741489,Gag,BC,65,0
KC189119,23741489,Gag,BC,74,0
KC189120,23741489,Gag,C,76,1
KC189121,23741489,Gag,BC,40,0
KC189124,23741489,Gag,BC,52,0
KC189125,23741489,Gag,C,72,0
KC189126,23741489,Gag,BC,68,0
KC189127,23741489,Gag,BC,65,0
KC189128,23741489,Gag,BC,78,0
KC473824,27314585,Gag,B,30,0
KC473825,27314585,Gag,B,39,0
KC473826,27314585,Gag,B,38,0
KC473827,27314585,Gag,B,34,0
KC473828,27314585,Gag,B,50,1
KC473829,27314585,Gag,B,34,0
KC473830,27314585,Gag,B,27,0
KC473831,27314585,Gag,B,28,1
KC473832,27314585,Gag,B,33,0
KC473833,27314585,Gag,B,28,0
KC473834,27314585,Gag,B,48,0
KC473835,27314585,Gag,B,27,0
KC473836,27314585,Gag,A1B,33,0
KC473842,27314585,Gag,B,37,0
KC473846,27314585,Gag,B,32,1
KC522031,24465513,Gag,58_01B,68,0
KC522032,24465513,Gag,58_01B,67,0
KC522033,24465513,Gag,58_01B,74,0
KC522034,24465513,Gag,58_01B,69,0
KC522035,24465513,Gag,58_01B,67,0
KC596064,27314585,Gag,01_AE,86,0
KC596065,27314585,Gag,01_AE,87,0
KC596066,27314585,Gag,B,42,0
KC596067,27314585,Gag,B,37,1
KC596068,27314585,Gag,BC,86,0
KC733169,24823961,Gag,01_AE,83,0
KC733170,24823961,Gag,01_AE,89,0
KC733171,24823961,Gag,01_AE,91,0
KC733172,24823961,Gag,01_AE,89,0
KC733173,24823961,Gag,01_AE,88,0
KC870032,24205972,Gag,64_BC,62,0
KC870036,24205972,Gag,64_BC,64,0
KC870040,24205972,Gag,64_BC,74,0
KC870042,24205972,Gag,64_BC,67,0
KC870043,24205972,Gag,64_BC,73,0
KC898975,23741489,Gag,88_BC,80,0
KC898976,23741489,Gag,BC,80,0
KC898977,23741489,Gag,BC,76,0
KC898978,23741489,Gag,BC,80,0
KC898979,23741489,Gag,88_BC,76,0
KC898980,23741489,Gag,C,72,0
KC898981,23741489,Gag,BC,79,0
KC898982,23741489,Gag,BC,75,0
KC898983,23741489,Gag,BC,65,0
KC898984,23741489,Gag,BC,38,0
KC898985,23741489,Gag,BC,69,0
KC898986,23741489,Gag,BC,67,0
KC898987,23741489,Gag,BC,81,0
KC898988,23741489,Gag,BC,35,0
KC898989,23741489,Gag,BC,73,0
KC898990,23741489,Gag,BC,31,0
KC898991,23741489,Gag,BC,66,0
KC898992,23741489,Gag,87_cpx,77,0
KC898993,23741489,Gag,BC,80,0
KC898994,23741489,Gag,64_BC,69,0
KC898995,23741489,Gag,C,74,0
KC898996,23741489,Gag,C,74,0
KC898997,23741489,Gag,01BC,54,0
KC898998,23741489,Gag,B,28,0
KC898999,23741489,Gag,BC,51,0
KC899000,23741489,Gag,01C,74,0
KC899001,23741489,Gag,BC,80,0
KC899002,23741489,Gag,BC,73,0
KC899007,23741489,Gag,BC,38,0
KC899008,23741489,Gag,57_BC,71,0
KC899009,23741489,Gag,64_BC,70,0
KC899010,23741489,Gag,BC,26,0
KC899011,23741489,Gag,B,21,0
KC899012,23741489,Gag,87_cpx,80,0
KC899013,23741489,Gag,BC,31,0
KC899014,23741489,Gag,BC,76,0
KC899015,23741489,Gag,BC,81,0
KF208740,24015191,Gag,C,80,0
KF208741,24015191,Gag,C,90,0
KF208742,24015191,Gag,C,71,0
KF208743,24015191,Gag,C,78,0
KF208744,24015191,Gag,C,80,0
KF208745,24015191,Gag,C,79,0
KF208746,24015191,Gag,C,80,0
KF208747,24015191,Gag,C,78,0
KF208748,24015191,Gag,C,88,0
KF208749,24015191,Gag,C,77,0
KF208750,24015191,Gag,C,75,0
KF208751,24015191,Gag,C,84,0
KF208752,24015191,Gag,C,77,0
KF208753,24015191,Gag,C,79,0
KF208754,24015191,Gag,C,76,0
KF208755,24015191,Gag,C,85,0
KF208756,24015191,Gag,C,77,0
KF208757,24015191,Gag,C,70,0
KF208758,24015191,Gag,C,87,0
KF208759,24015191,Gag,C,88,0
KF208760,24015191,Gag,C,87,0
KF208761,24015191,Gag,C,80,0
KF208762,24015191,Gag,C,81,0
KF208763,24015191,Gag,C,86,0
KF208764,24015191,Gag,C,80,0
KF208765,24015191,Gag,C,77,0
KF208766,24015191,Gag,C,79,0
KF208767,24015191,Gag,C,80,0
KF208768,24015191,Gag,C,84,0
KF208769,24015191,Gag,C,87,0
KF208770,24015191,Gag,C,88,0
KF208771,24015191,Gag,C,88,0
KF208772,24015191,Gag,C,84,0
KF208773,24015191,Gag,C,81,0
KF208774,24015191,Gag,C,74,0
KF208775,24015191,Gag,C,78,0
KF208776,24015191,Gag,C,87,0
KF208777,24015191,Gag,C,76,0
KF208778,24015191,Gag,C,70,0
KF208779,24015191,Gag,C,79,0
KF208780,24015191,Gag,C,88,0
KF208781,24015191,Gag,C,78,0
KF208782,24015191,Gag,C,75,0
KF208783,24015191,Gag,C,74,0
KF208784,24015191,Gag,C,84,0
KF208785,24015191,Gag,C,89,0
KF208786,24015191,Gag,C,78,1
KF208787,24015191,Gag,C,81,0
KF208788,24015191,Gag,C,68,0
KF208789,24015191,Gag,C,77,0
KF208790,24015191,Gag,A1,77,0
KF208791,24015191,Gag,C,85,0
KF208792,24015191,Gag,C,78,0
KF208793,24015191,Gag,C,81,0
KF208794,24015191,Gag,C,83,0
KF208795,24015191,Gag,C,81,0
KF208796,24015191,Gag,C,83,0
KF208797,24015191,Gag,C,79,0
KF208798,24015191,Gag,C,75,0
KF208799,24015191,Gag,C,78,0
KF208800,24015191,Gag,C,73,0
KF208801,24015191,Gag,C,84,0
KF208802,24015191,Gag,C,87,0
KF208803,24015191,Gag,C,84,0
KF208804,24015191,Gag,C,87,0
KF208805,24015191,Gag,C,75,0
KF208806,24015191,Gag,C,90,0
KF208807,24015191,Gag,C,78,0
KF208808,24015191,Gag,C,83,0
KF208809,24015191,Gag,C,86,0
KF208810,24015191,Gag,C,86,0
KF208811,24015191,Gag,C,72,0
KF208812,24015191,Gag,C,83,0
KF208813,24015191,Gag,C,85,0
KF208814,24015191,Gag,C,78,0
KF208815,24015191,Gag,C,79,1
KF208816,24015191,Gag,C,87,0
KF250366,26763952,Gag,07_BC,73,0
KF250368,26763952,Gag,08_BC,75,0
KF250369,26763952,Gag,08_BC,80,0
KF250370,26763952,Gag,08_BC,78,0
KF250371,26763952,Gag,07_BC,68,0
KF250372,26763952,Gag,07_BC,67,0
KF250373,26763952,Gag,07_BC,69,1
KF250374,26763952,Gag,07_BC,64,0
KF250375,26763952,Gag,07_BC,77,0
KF250376,26763952,Gag,07_BC,63,0
KF250377,26763952,Gag,07_BC,78,0
KF250379,26763952,Gag,BC,23,0
KF250380,26763952,Gag,BC,72,0
KF250381,26763952,Gag,BC,82,0
KF250382,26763952,Gag,BC,80,0
KF250383,26763952,Gag,BC,75,0
KF250384,26763952,Gag,BC,71,0
KF250385,26763952,Gag,07_BC,68,0
KF425293,24465513,Gag,58_01B,72,0
KF716464,27314585,Gag,01A1G,75,0
KF716465,27314585,Gag,02A,83,1
KF716478,27314585,Gag,A1,86,0
KF716479,27314585,Gag,D,58,0
KF716480,27314585,Gag,D,64,0
KF716481,27314585,Gag,A1D,55,0
KF716482,27314585,Gag,A1D,50,0
KF716483,27314585,Gag,A1D,62,0
KF716484,27314585,Gag,A1D,67,0
KF716485,27314585,Gag,A1D,89,0
KF716486,27314585,Gag,A1,92,0
KF716487,27314585,Gag,A1D,64,0
KF716488,27314585,Gag,A1G,79,1
KF716489,27314585,Gag,A1CD,55,0
KF716490,27314585,Gag,A1D,58,0
KF716491,27314585,Gag,A6,85,0
KF716492,27314585,Gag,A6,81,0
KF716493,27314585,Gag,02A1,80,1
