Accession,PMID,Gene,Subtype,NumAAChanges,NumInsertions,NumDeletions,NumStopCodons,NumApobecs,NumUnusuals,NumFrameShifts
FJ606201,19242411,gag,C,60,0,7,1,0,3,3
FJ606202,19242411,gag,C,64,0,7,1,0,3,3
FJ606203,19242411,gag,C,86,1,8,0,0,0,2
FJ606204,19242411,gag,C,86,1,8,0,0,0,2
FJ606205,19242411,gag,C,75,1,9,0,0,0,1
FJ606206,19242411,gag,C,76,1,9,0,0,0,1
FJ606207,19242411,gag,C,78,0,8,0,0,2,1
FJ606209,19242411,gag,C,81,0,8,0,0,1,0
FJ606210,19242411,gag,C,76,1,9,0,0,2,1
FJ606211,19242411,gag,C,97,1,9,0,0,2,2
FJ606212,19242411,gag,C,85,1,7,0,0,1,1
FJ606213,19242411,gag,C,84,1,9,1,0,3,2
FJ606214,19242411,gag,C,90,0,9,0,0,1,0
FJ606215,19242411,gag,C,87,1,9,0,0,0,2
FJ606216,19242411,gag,C,82,1,9,0,0,2,2
FJ606217,19242411,gag,C,76,0,8,0,0,2,0
FJ606218,19242411,gag,C,80,0,8,0,0,0,1
FJ606219,19242411,gag,C,91,0,8,0,0,0,1
FJ606220,19242411,gag,C,90,1,8,0,0,2,1
FJ606221,19242411,gag,C,87,0,8,0,0,1,1
FJ606222,19242411,gag,C,88,0,8,0,0,0,0
FJ606223,19242411,gag,C,82,1,9,0,0,1,1
FJ606224,19242411,gag,C,85,1,9,0,0,0,1
FJ606225,19242411,gag,C,85,0,9,0,0,0,0
FJ606226,19242411,gag,C,92,0,9,0,0,2,0
FJ606227,19242411,gag,C,85,1,10,0,0,0,2
FJ606228,19242411,gag,C,88,1,10,0,0,0,2
FJ606229,19242411,gag,C,83,0,8,0,0,0,0
FJ606230,19242411,gag,C,82,0,8,0,0,1,0
FJ606231,19242411,gag,C,76,0,9,0,0,0,1
FJ606232,19242411,gag,C,76,0,9,0,0,0,1
FJ606233,19242411,gag,C,74,0,8,1,0,0,2
FJ606234,19242411,gag,C,74,1,10,0,0,0,2
FJ606235,19242411,gag,C,87,1,9,0,0,0,1
FJ606236,19242411,gag,C,86,1,9,0,0,0,1
FJ606237,19242411,gag,C,76,0,8,0,0,0,3
FJ606238,19242411,gag,C,76,0,8,0,0,0,3
FJ606239,19242411,gag,C,74,1,10,0,0,1,1
FJ606240,19242411,gag,C,75,0,6,0,0,0,3
FJ606241,19242411,gag,C,78,1,8,0,0,1,1
FJ606242,19242411,gag,C,82,1,8,0,0,0,1
FJ606243,19242411,gag,C,88,1,9,0,0,0,1
FJ606244,19242411,gag,C,95,1,9,0,0,0,1
FJ606245,19242411,gag,C,81,1,8,0,0,2,1
FJ606246,19242411,gag,C,75,1,8,0,0,1,1
FJ606247,19242411,gag,C,101,0,8,0,0,0,0
FJ606248,19242411,gag,C,88,1,9,0,0,0,1
FJ606249,19242411,gag,C,76,1,9,0,0,0,1
FJ606250,19242411,gag,C,72,1,9,0,0,0,2
FJ606251,19242411,gag,C,77,2,9,0,0,2,3
FJ606252,19242411,gag,C,80,1,8,0,0,3,2
FJ606253,19242411,gag,C,84,0,8,0,0,0,1
FJ606254,19242411,gag,C,87,0,8,0,0,1,1
FJ606255,19242411,gag,C,83,0,8,0,0,0,2
FJ606256,19242411,gag,C,82,0,8,0,0,0,2
FJ606257,19242411,gag,C,76,0,8,0,0,0,1
FJ606258,19242411,gag,C,77,0,8,0,0,0,1
FJ606259,19242411,gag,C,78,0,8,0,0,0,1
FJ606260,19242411,gag,C,78,0,8,0,0,0,1
FJ606261,19242411,gag,C,86,0,12,0,1,0,1
FJ606262,19242411,gag,C,88,0,12,0,1,0,2
FJ606263,19242411,gag,C,75,0,8,0,0,0,0
FJ606264,19242411,gag,C,79,1,9,0,0,0,1
FJ606265,19242411,gag,C,81,1,7,0,0,0,1
FJ606266,19242411,gag,C,80,1,7,0,0,0,1
FJ606267,19242411,gag,C,78,0,8,0,0,0,2
FJ606268,19242411,gag,C,77,0,8,0,0,1,2
FJ606269,19242411,gag,C,82,1,9,1,0,1,2
FJ606270,19242411,gag,C,95,0,8,0,0,1,1
FJ606271,19242411,gag,C,74,1,11,0,0,0,1
FJ606272,19242411,gag,C,78,1,11,0,0,0,1
FJ606273,19242411,gag,C,76,0,8,0,0,0,0
FJ606274,19242411,gag,C,82,0,8,0,0,0,0
FJ606275,19242411,gag,C,83,0,8,0,0,1,1
FJ606276,19242411,gag,C,80,0,8,0,0,1,1
FJ606277,19242411,gag,C,83,0,9,0,0,0,0
FJ606278,19242411,gag,C,85,0,9,0,0,0,0
FJ606279,19242411,gag,C,80,1,9,0,0,0,1
FJ606280,19242411,gag,C,82,1,9,0,0,0,1
FJ606281,19242411,gag,C,80,1,8,0,0,3,2
FJ606283,19242411,gag,C,82,1,8,0,0,0,1
FJ606284,19242411,gag,C,79,1,8,0,0,0,1
FJ606285,19242411,gag,C,81,1,9,0,0,1,2
FJ606286,19242411,gag,C,79,0,9,0,0,0,2
FJ606287,19242411,gag,C,80,0,8,0,0,0,1
FJ606288,19242411,gag,C,81,0,8,1,1,1,1
FJ606289,19242411,gag,C,87,1,11,1,1,2,3
FJ606290,19242411,gag,C,87,1,11,1,1,2,3
FJ606292,19242411,gag,C,74,0,10,0,0,0,0
FJ606293,19242411,gag,C,76,1,7,0,0,0,2
FJ606294,19242411,gag,C,81,0,10,0,0,0,1
FJ606295,19242411,gag,C,81,0,9,0,0,0,1
FJ606296,19242411,gag,C,80,0,9,0,0,0,1
FJ606299,19242411,gag,C,79,2,9,0,0,0,2
FJ606300,19242411,gag,C,80,2,9,0,0,0,2
FJ606301,19242411,gag,C,75,1,7,0,0,0,2
FJ606302,19242411,gag,C,83,1,7,0,0,0,2
FJ606303,19242411,gag,C,95,0,9,0,0,1,0
FJ606304,19242411,gag,C,94,0,9,0,0,0,0
FJ606305,19242411,gag,C,78,1,9,0,0,1,3
FJ606306,19242411,gag,C,77,0,9,0,0,1,2
FJ606307,19242411,gag,C,84,0,8,0,0,0,2
FJ606308,19242411,gag,C,86,0,8,0,0,1,2
FJ606309,19242411,gag,C,79,1,9,0,0,0,2
FJ606310,19242411,gag,C,79,1,9,0,0,0,2
FJ606311,19242411,gag,C,82,0,9,0,0,0,0
FJ606312,19242411,gag,C,75,0,13,0,0,0,1
FJ606313,19242411,gag,C,80,0,13,0,0,1,1
FJ606314,19242411,gag,C,77,1,10,0,0,0,1
FJ606315,19242411,gag,C,85,1,10,0,0,1,1
FJ606316,19242411,gag,C,76,0,9,0,0,0,0
FJ606317,19242411,gag,C,73,0,9,0,0,0,0
FJ606318,19242411,gag,U,90,0,7,0,0,1,0
FJ606319,19242411,gag,U,93,0,7,0,0,1,0
FJ606320,19242411,gag,C,82,1,8,0,0,0,3
FJ606321,19242411,gag,C,83,1,8,0,0,0,3
FJ606322,19242411,gag,C,84,1,9,0,0,0,1
FJ606323,19242411,gag,C,88,0,10,1,0,3,1
FJ606324,19242411,gag,C,87,0,8,0,0,1,0
FJ606325,19242411,gag,C,89,0,8,0,0,0,0
FJ606326,19242411,gag,C,76,1,8,0,0,0,2
FJ606327,19242411,gag,C,76,1,8,0,0,0,2
FJ606328,19242411,gag,C,80,0,11,0,0,0,0
FJ606329,19242411,gag,C,80,0,11,0,0,0,1
FJ606330,19242411,gag,C,76,0,7,0,0,0,1
FJ606331,19242411,gag,C,79,0,7,0,0,0,1
FJ606332,19242411,gag,C,77,0,8,0,0,0,0
FJ606333,19242411,gag,C,76,0,8,0,0,0,0
FJ606334,19242411,gag,C,89,1,8,1,0,13,3
FJ606335,19242411,gag,C,80,1,8,1,0,0,3
FJ606336,19242411,gag,C,84,0,9,0,0,1,0
FJ606337,19242411,gag,C,86,0,7,0,0,1,1
FJ606338,19242411,gag,C,79,0,8,0,0,0,0
FJ606339,19242411,gag,C,80,0,8,0,0,0,0
FJ606340,19242411,gag,C,86,2,6,1,0,1,3
FJ606341,19242411,gag,C,80,2,6,1,0,1,3
FJ606342,19242411,gag,C,74,1,9,0,0,1,1
FJ606343,19242411,gag,C,71,1,9,0,0,0,1
FJ606344,19242411,gag,C,84,0,9,0,0,2,1
FJ606345,19242411,gag,C,79,0,9,0,0,0,0
FJ606346,19242411,gag,C,86,0,10,0,0,4,1
FJ606347,19242411,gag,C,79,0,12,0,0,0,1
FJ606348,19242411,gag,C,80,0,8,0,0,3,1
FJ606349,19242411,gag,C,75,1,9,0,0,0,2
FJ606350,19242411,gag,C,76,1,9,0,0,1,2
FJ606351,19242411,gag,C,89,1,10,0,0,0,3
FJ606352,19242411,gag,C,89,1,10,0,0,3,3
FJ606353,19242411,gag,C,81,0,9,0,0,0,0
FJ606354,19242411,gag,C,80,0,9,0,0,0,2
FJ606355,19242411,gag,C,86,1,7,0,0,1,1
FJ606356,19242411,gag,C,85,1,7,0,0,1,1
FJ606357,19242411,gag,C,77,0,8,0,0,0,1
FJ606358,19242411,gag,C,89,1,9,1,0,4,2
FJ606359,19242411,gag,C,80,0,8,0,0,0,1
FJ606360,19242411,gag,C,83,0,8,0,0,1,2
FJ606361,19242411,gag,C,76,1,9,0,0,0,1
FJ606362,19242411,gag,C,77,1,9,0,0,0,1
FJ606363,19242411,gag,C,82,1,11,1,0,1,3
FJ606364,19242411,gag,C,80,1,11,1,0,1,3
FJ606365,19242411,gag,C,82,0,8,0,0,1,0
FJ606366,19242411,gag,C,79,0,8,0,0,0,0
FJ606367,19242411,gag,C,83,1,7,0,0,1,2
FJ606368,19242411,gag,C,84,1,7,1,0,2,2
FJ606369,19242411,gag,C,75,0,6,0,0,2,2
FJ606370,19242411,gag,C,76,0,6,0,0,2,2
FJ606371,19242411,gag,C,79,0,8,0,0,0,0
FJ606372,19242411,gag,C,77,1,8,0,0,0,1
FJ606373,19242411,gag,C,73,1,9,0,0,0,1
FJ606374,19242411,gag,C,86,1,8,0,0,0,1
FJ606375,19242411,gag,C,84,0,9,0,0,0,2
FJ606376,19242411,gag,C,82,1,9,0,0,0,3
FJ606378,19242411,gag,C,84,1,10,0,0,0,1
FJ606379,19242411,gag,C,78,1,10,0,0,0,2
FJ606381,19242411,gag,C,91,1,9,0,0,7,2
FJ606382,19242411,gag,C,81,0,11,0,0,2,3
FJ606383,19242411,gag,C,81,1,9,0,0,1,2
FJ606384,19242411,gag,C,78,0,9,1,0,1,2
FJ606385,19242411,gag,C,76,1,10,1,0,0,3
FJ606386,19242411,gag,C,77,0,8,1,0,4,0
FJ606387,19242411,gag,C,79,1,9,0,0,0,1
FJ606388,19242411,gag,C,84,1,9,1,1,1,2
FJ606389,19242411,gag,C,83,1,13,0,0,0,1
FJ606390,19242411,gag,C,85,1,8,0,0,0,1
FJ606391,19242411,gag,C,82,1,8,0,0,3,1
FJ606392,19242411,gag,C,85,1,9,0,0,0,1
FJ606393,19242411,gag,C,77,0,8,0,0,1,1
FJ606395,19242411,gag,C,85,1,7,0,0,0,1
FJ606396,19242411,gag,C,87,0,8,0,0,3,0
FJ606397,19242411,gag,C,92,0,8,0,0,1,0
FJ606398,19242411,gag,C,84,1,9,0,0,2,2
FJ606399,19242411,gag,C,82,1,9,0,0,0,1
FJ606400,19242411,gag,C,89,0,8,0,0,1,0
FJ606401,19242411,gag,C,84,1,9,0,0,2,3
FJ606402,19242411,gag,C,91,1,8,0,0,1,3
FJ606403,19242411,gag,C,91,1,9,0,0,0,2
FJ606404,19242411,gag,C,79,1,9,0,0,1,2
FJ606405,19242411,gag,C,81,0,5,0,0,0,1
FJ606406,19242411,gag,C,78,0,7,0,0,0,0
FJ606407,19242411,gag,C,78,1,9,0,0,0,1
FJ606409,19242411,gag,C,83,0,9,0,0,0,1
FJ606410,19242411,gag,C,80,1,9,0,0,1,1
FJ606411,19242411,gag,C,73,0,10,0,0,0,0
FJ606413,19242411,gag,C,80,1,8,0,0,0,1
FJ606414,19242411,gag,C,80,1,7,0,0,2,1
FJ606415,19242411,gag,C,84,1,8,1,0,1,1
FJ606416,19242411,gag,C,87,1,9,0,0,2,2
FJ606417,19242411,gag,C,76,1,8,0,0,0,1
FJ606418,19242411,gag,C,88,1,9,0,1,1,3
FJ606419,19242411,gag,C,90,1,9,0,1,1,3
FJ606420,19242411,gag,C,75,1,9,0,0,2,1
FJ606421,19242411,gag,C,82,1,10,0,0,0,1
FJ606422,19242411,gag,C,87,1,9,0,0,1,2
FJ606423,19242411,gag,C,103,0,14,0,0,1,0
FJ606425,19242411,gag,C,83,0,8,0,0,0,0
FJ606426,19242411,gag,C,90,1,10,0,0,0,1
FJ606427,19242411,gag,C,85,0,8,0,0,1,1
FJ606428,19242411,gag,C,71,1,7,0,0,0,1
FJ606429,19242411,gag,C,74,1,7,0,0,0,1
FJ606430,19242411,gag,C,84,0,5,0,0,0,0
FJ606431,19242411,gag,C,82,0,8,0,0,2,0
FJ606432,19242411,gag,C,80,1,9,0,0,0,1
FJ606433,19242411,gag,C,78,1,9,0,0,0,1
FJ606434,19242411,gag,C,73,1,7,0,0,0,1
FJ606435,19242411,gag,C,90,0,8,0,0,0,0
FJ606436,19242411,gag,C,74,1,9,0,0,0,1
FJ606437,19242411,gag,C,80,0,8,0,0,1,0
FJ606438,19242411,gag,C,80,1,8,0,0,0,1
FJ606439,19242411,gag,C,81,1,8,0,0,0,1
FJ606440,19242411,gag,C,86,1,12,0,0,0,1
FJ606441,19242411,gag,C,85,2,6,1,0,1,3
FJ606442,19242411,gag,C,81,1,8,0,0,0,1
FJ606443,19242411,gag,C,75,0,8,0,0,1,1
FJ606444,19242411,gag,C,86,0,8,0,0,1,1
FJ606445,19242411,gag,C,83,1,9,0,0,1,2
FJ606446,19242411,gag,C,83,1,8,0,0,1,2
FJ623475,20156095,gag,A1,92,1,3,0,0,3,1
FJ623476,20156095,gag,A1,94,1,6,0,0,1,1
FJ623477,20156095,gag,A1,82,0,6,0,0,2,0
FJ623478,20156095,gag,A1,85,1,3,0,0,1,1
FJ623479,20156095,gag,A1,81,1,3,0,0,1,1
FJ623480,20156095,gag,A1,83,1,3,0,0,0,1
FJ623481,20156095,gag,A1,77,1,2,0,0,0,1
FJ623482,20156095,gag,A1,80,0,3,1,0,0,0
FJ623483,20156095,gag,A1,86,0,4,2,0,4,3
FJ623484,20156095,gag,A1,86,1,2,0,1,1,1
FJ623485,20156095,gag,A1,92,1,8,0,0,0,1
FJ623486,20156095,gag,A1,92,0,8,1,0,1,2
FJ623487,20156095,gag,A1,86,0,5,0,0,0,0
FJ623488,20156095,gag,A1,84,0,3,0,0,3,3
FJ623489,20156095,gag,A1C,84,3,2,0,0,1,3
FJ623491,20156095,gag,A1D,83,1,3,0,0,0,1
FJ623492,20156095,gag,A1A2D,78,1,6,0,0,0,1
FJ623493,20156095,gag,A1A2CD,69,1,5,1,0,3,3
FJ623494,20156095,gag,A1A2CD,71,1,5,1,0,3,3
FJ623495,20156095,gag,DG,85,0,2,1,0,0,0
FJ667208,19091871,gag,B,30,0,2,0,0,1,0
FJ667209,19091871,gag,B,22,0,0,0,0,0,1
FJ667211,19091871,gag,B,32,0,2,0,0,0,3
FJ667212,19091871,gag,B,39,1,0,0,0,0,2
FJ667213,19091871,gag,B,28,1,0,0,0,1,2
FJ667214,19091871,gag,B,36,0,3,0,0,1,2
FJ667215,19091871,gag,B,27,0,0,0,0,1,1
FJ667217,19091871,gag,B,29,0,0,0,0,0,2
FJ667218,19091871,gag,B,40,1,1,0,0,0,1
FJ667223,19091871,gag,B,26,0,0,1,0,0,1
FJ667224,19091871,gag,B,31,0,2,0,0,1,2
FJ667225,19091871,gag,B,31,0,0,0,0,2,2
FJ667229,19091871,gag,B,36,0,0,0,0,1,1
FJ667230,19091871,gag,B,32,0,1,0,0,0,1
FJ667231,19091871,gag,B,37,0,1,0,0,0,1
FJ667232,19091871,gag,B,47,0,1,0,0,1,1
FJ667233,19091871,gag,B,41,0,0,0,0,1,1
FJ667234,19091871,gag,B,32,0,0,0,0,0,0
FJ667235,19091871,gag,B,34,0,0,0,0,2,1
FJ667236,19091871,gag,B,32,0,0,0,0,0,1
FJ667237,19091871,gag,B,41,0,0,0,0,0,0
FJ667238,19091871,gag,B,29,0,0,0,0,1,1
FJ667239,19091871,gag,B,22,0,0,0,0,0,1
FJ667240,19091871,gag,B,43,0,0,0,0,2,2
FJ667241,19091871,gag,B,47,0,0,0,0,1,0
FJ667242,19091871,gag,B,39,1,0,0,0,1,2
FJ667243,19091871,gag,B,30,1,0,0,0,0,1
FJ667244,19091871,gag,B,34,0,0,0,0,0,0
FJ667245,19091871,gag,B,36,0,0,0,0,1,1
FJ667246,19091871,gag,B,19,1,0,0,0,0,2
FJ667247,19091871,gag,B,26,0,0,0,0,0,1
FJ667248,19091871,gag,B,31,1,1,1,0,1,1
FJ667249,19091871,gag,B,29,0,0,0,0,0,1
FJ667250,19091871,gag,B,29,0,1,2,0,1,0
FJ667251,19091871,gag,B,33,0,1,0,0,0,1
FJ667252,19091871,gag,B,32,0,0,0,0,0,2
FJ667253,19091871,gag,B,42,0,0,0,0,0,1
FJ667254,19091871,gag,B,27,1,0,0,0,1,2
FJ667255,19091871,gag,B,44,1,0,0,0,0,1
FJ667256,19091871,gag,B,24,1,0,0,0,0,2
FJ670515,20707647,gag,02A,74,0,6,1,0,0,2
FJ670517,20707647,gag,14_BG,75,0,2,2,0,2,2
FJ670518,20707647,gag,14_BG,82,1,1,2,0,5,3
FJ670520,20707647,gag,G,80,0,3,2,0,2,2
FJ670521,20707647,gag,C,77,1,8,0,0,0,3
FJ670522,20707647,gag,14_BG,75,0,3,1,0,0,0
FJ670523,20707647,gag,A1,78,1,3,0,0,1,1
FJ670524,20707647,gag,B,34,0,1,0,0,1,2
FJ670525,20707647,gag,B,37,0,1,0,0,2,1
FJ670526,20707647,gag,24_BG,86,1,4,1,0,0,1
FJ670527,20707647,gag,DF1G,72,1,6,0,0,0,1
FJ670528,20707647,gag,14_BG,83,0,2,2,0,2,2
FJ670530,20707647,gag,G,76,0,2,2,0,0,2
FJ670531,20707647,gag,B,24,0,0,0,0,1,1
FJ853501,19542300,gag,C,69,1,7,0,0,0,1
FJ853502,19542300,gag,C,78,0,8,0,0,2,0
FJ853503,19542300,gag,C,84,0,9,0,0,1,1
FJ853504,19542300,gag,C,87,0,7,0,0,2,0
FJ853505,19542300,gag,A1C,81,1,10,1,0,1,3
FJ853506,19542300,gag,A1C,74,0,9,0,0,2,0
FJ853507,19542300,gag,C,91,1,8,0,0,3,2
FJ853508,19542300,gag,A1,90,1,3,0,0,3,1
FJ853509,19542300,gag,A1CD,65,0,2,0,0,0,1
FJ853511,19542300,gag,A1,87,1,3,0,0,1,1
FJ853512,19542300,gag,C,82,0,11,0,0,0,0
FJ853513,19542300,gag,A1C,76,0,8,0,0,1,1
FJ853514,19542300,gag,C,83,1,7,0,0,1,1
FJ853515,19542300,gag,C,78,1,9,0,0,2,1
FJ853516,19542300,gag,A1,85,1,8,0,0,1,1
FJ853518,19542300,gag,A1,80,1,2,0,0,1,2
FJ853519,19542300,gag,C,84,0,11,0,0,1,0
FJ853520,19542300,gag,C,79,0,8,0,0,1,0
FJ853522,19542300,gag,C,79,1,10,0,0,0,1
FJ853523,19542300,gag,C,85,0,9,0,0,0,1
FJ853524,19542300,gag,C,81,0,7,0,0,0,0
FJ853525,19542300,gag,C,75,0,5,1,0,2,1
FJ853527,19542300,gag,A1C,82,0,9,0,0,0,0
FJ853528,19542300,gag,C,77,1,9,0,0,0,1
FJ853529,19542300,gag,C,78,1,8,0,0,0,1
FJ853531,19542300,gag,A1C,86,0,6,2,0,5,0
FJ853532,19542300,gag,C,74,0,8,0,0,9,1
FJ853533,19542300,gag,A1C,90,0,5,2,0,20,2
FJ853534,19542300,gag,CD,81,0,10,0,0,4,1
FJ853535,19542300,gag,C,75,1,7,0,0,5,1
FJ853536,19542300,gag,A1CD,74,0,3,0,0,3,1
FJ853537,19542300,gag,A1,95,1,4,0,0,2,1
FJ853538,19542300,gag,A1,92,1,2,1,0,16,3
FJ853539,19542300,gag,C,79,1,9,1,0,1,1
FJ853540,19542300,gag,A1C,78,0,9,0,0,7,0
FJ853542,19542300,gag,C,75,1,8,0,0,1,1
FJ853543,19542300,gag,A1C,80,1,4,0,0,0,1
FJ853547,19542300,gag,A1C,77,0,6,0,0,0,0
FJ853548,19542300,gag,A1,90,1,3,0,0,2,1
FJ853549,19542300,gag,C,73,1,8,0,0,2,2
FJ853550,19542300,gag,A1,84,1,6,1,0,8,1
FJ853552,19542300,gag,A1C,78,1,6,1,0,1,1
FJ853553,19542300,gag,C,87,1,7,0,0,2,1
FJ853554,19542300,gag,C,88,1,9,0,0,1,2
FJ853556,19542300,gag,A1CD,64,1,2,0,0,2,1
FJ853557,19542300,gag,C,81,0,8,0,0,0,0
FJ853559,19542300,gag,C,94,0,11,1,0,3,2
FJ853560,19542300,gag,C,85,0,9,0,0,1,1
FJ853561,19542300,gag,C,77,0,7,0,0,0,2
FJ853562,19542300,gag,C,79,1,9,0,0,2,2
FJ853563,19542300,gag,C,72,0,8,0,0,0,1
FJ853564,19542300,gag,C,86,0,13,1,0,4,3
FJ853565,19542300,gag,A1C,93,1,10,0,0,2,3
FJ853566,19542300,gag,C,77,0,8,0,0,0,1
FJ853567,19542300,gag,C,74,1,7,0,0,0,1
FJ853568,19542300,gag,A1D,56,1,1,0,0,1,2
FJ853569,19542300,gag,C,72,1,9,0,0,0,1
FJ853570,19542300,gag,A1CD,70,0,2,1,0,5,1
FJ853571,19542300,gag,A1,90,1,3,0,0,1,1
FJ853572,19542300,gag,A1,82,1,5,0,1,1,1
FJ853573,19542300,gag,C,78,0,9,0,0,1,1
FJ853574,19542300,gag,C,85,1,7,0,0,0,3
FJ853575,19542300,gag,C,85,1,9,1,0,0,3
FJ853576,19542300,gag,A1,79,1,3,0,0,1,2
FJ853577,19542300,gag,A1,89,0,9,0,0,8,2
FJ853578,19542300,gag,C,80,1,9,0,0,0,2
FJ853579,19542300,gag,C,80,1,7,0,0,0,2
FJ853580,19542300,gag,C,82,0,8,1,0,6,3
FJ853581,19542300,gag,C,73,1,7,0,0,0,1
FJ853582,19542300,gag,C,79,1,7,0,0,1,2
FJ853583,19542300,gag,A1,84,1,2,0,0,0,1
FJ853585,19542300,gag,A1C,70,0,6,0,0,2,1
FJ853586,19542300,gag,C,86,0,8,0,0,3,0
FJ853587,19542300,gag,A1C,83,1,11,1,1,2,1
FJ853588,19542300,gag,D,48,0,2,0,0,0,0
FJ853589,19542300,gag,A1,88,1,3,1,0,1,1
FJ853590,19542300,gag,C,79,1,7,0,0,0,1
FJ853591,19542300,gag,A1,79,1,2,1,0,2,1
FJ853620,20707647,gag,B,30,0,1,0,0,1,1
FJ853621,20707647,gag,BF1,38,0,0,2,0,2,1
FJ853622,20707647,gag,B,23,0,1,0,0,0,0
FM877777,19678767,gag,26_A5U,86,0,2,1,0,0,3
FM877778,19678767,gag,26C,79,0,5,1,0,0,2
FM877779,19678767,gag,26C,81,1,4,1,0,2,3
FM877780,19678767,gag,26_A5U,85,1,6,1,0,0,3
FM877781,19678767,gag,26_A5U,86,1,7,1,0,5,3
FM877782,19678767,gag,26_A5U,89,0,5,1,0,1,3
FM877783,19678767,gag,26C,79,1,4,2,0,1,3
FM877784,19678767,gag,26CU,86,1,6,3,0,2,3
GQ371217,19690614,gag,B,37,0,0,0,0,2,2
GQ371218,19690614,gag,B,39,0,0,0,0,2,1
GQ371219,19690614,gag,B,32,0,1,0,0,0,0
GQ371221,19690614,gag,B,30,0,1,0,0,1,0
GQ371222,19690614,gag,B,46,1,0,0,0,0,1
GQ371223,19690614,gag,B,44,0,1,1,0,3,1
GQ371224,19690614,gag,B,36,0,1,0,0,1,2
GQ371225,19690614,gag,B,23,0,0,0,0,1,0
GQ371228,19690614,gag,B,25,0,0,0,0,0,1
GQ371229,19690614,gag,B,43,0,0,0,0,2,0
GQ371234,19690614,gag,B,30,0,1,0,0,1,1
GQ371235,19690614,gag,B,41,1,2,0,0,1,3
GQ371236,19690614,gag,B,40,0,0,0,0,3,0
GQ371237,19690614,gag,B,54,0,0,0,0,15,2
GQ371239,19690614,gag,B,38,0,0,1,1,1,0
GQ371241,19690614,gag,B,35,1,0,0,0,1,3
GQ371242,19690614,gag,B,36,0,1,0,0,1,1
GQ371244,19690614,gag,B,37,0,1,0,0,0,3
GQ371245,19690614,gag,B,32,0,0,0,0,0,0
GQ371246,19690614,gag,B,29,0,2,0,0,1,2
GQ371248,19690614,gag,B,34,0,0,0,0,0,0
GQ371249,19690614,gag,B,33,0,1,0,0,0,1
GQ371250,19690614,gag,B,26,0,1,0,0,0,1
GQ371254,19690614,gag,B,35,0,0,0,0,0,0
GQ371256,19690614,gag,B,34,0,1,0,0,2,1
GQ371257,19690614,gag,B,41,0,0,1,0,7,1
GQ371258,19690614,gag,B,41,0,3,0,0,2,1
GQ371259,19690614,gag,B,30,0,0,0,0,5,1
GQ371260,19690614,gag,B,35,0,0,0,0,1,0
GQ371261,19690614,gag,B,23,0,0,0,0,3,2
GQ371262,19690614,gag,B,41,1,0,1,0,0,2
GQ371264,19690614,gag,B,29,0,0,0,0,1,2
GQ371265,19690614,gag,B,31,0,0,0,0,1,1
GQ371267,19690614,gag,B,30,0,0,0,0,2,0
GQ371271,19690614,gag,B,28,0,1,0,0,1,1
GQ371273,19690614,gag,B,41,0,2,0,0,2,1
GQ371274,19690614,gag,B,39,0,1,0,0,1,1
GQ371275,19690614,gag,B,37,0,0,0,0,0,1
GQ371277,19690614,gag,B,43,0,0,1,0,3,0
GQ371278,19690614,gag,B,35,0,3,0,0,0,1
GQ371279,19690614,gag,B,51,0,1,1,0,4,0
GQ371281,19690614,gag,B,35,0,0,0,0,0,1
GQ371282,19690614,gag,B,47,0,0,0,0,3,2
GQ371284,19690614,gag,B,37,0,0,0,0,2,0
GQ371286,19690614,gag,B,25,0,0,0,0,0,0
GQ371287,19690614,gag,B,28,0,1,0,0,1,1
GQ371289,19690614,gag,B,50,0,0,0,0,3,1
GQ371290,19690614,gag,B,19,0,0,0,0,0,2
GQ371291,19690614,gag,B,38,0,5,0,0,0,0
GQ371293,19690614,gag,B,28,0,1,0,0,0,2
GQ371294,19690614,gag,B,44,0,0,0,0,1,0
GQ371296,19690614,gag,B,44,0,0,1,0,9,1
GQ371297,19690614,gag,B,36,0,0,0,0,0,1
GQ371298,19690614,gag,B,21,0,0,0,0,1,0
GQ371302,19690614,gag,B,26,0,0,0,0,1,1
GQ371303,19690614,gag,B,38,0,0,0,0,0,0
GQ371306,19690614,gag,B,34,0,1,0,0,6,0
GQ371308,19690614,gag,B,50,0,0,0,0,4,2
GQ371309,19690614,gag,B,38,1,0,0,0,9,1
GQ371312,19690614,gag,B,34,0,0,0,0,1,0
GQ371313,19690614,gag,B,47,0,0,0,0,4,1
GQ371314,19690614,gag,B,26,0,0,0,0,0,1
GQ371315,19690614,gag,B,41,0,1,0,0,0,1
GQ371316,19690614,gag,B,30,0,0,0,0,1,0
GQ371318,19690614,gag,B,52,0,3,0,0,3,1
GQ371321,19690614,gag,B,32,0,0,0,0,0,2
GQ371323,19690614,gag,B,23,0,0,1,0,0,3
GQ371324,19690614,gag,B,41,1,0,1,0,9,2
GQ371325,19690614,gag,B,39,0,1,0,0,1,0
GQ371327,19690614,gag,B,39,1,1,1,0,3,3
GQ371328,19690614,gag,B,39,0,1,0,0,4,0
GQ371332,19690614,gag,B,48,0,0,1,0,2,1
GQ371333,19690614,gag,B,35,0,0,1,0,0,2
GQ371334,19690614,gag,B,27,0,0,0,0,0,1
GQ371335,19690614,gag,B,42,0,0,0,0,4,0
GQ371337,19690614,gag,B,38,0,0,0,0,3,0
GQ371338,19690614,gag,B,27,0,0,0,0,0,1
GQ371339,19690614,gag,B,31,0,1,1,0,1,2
